,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#IndependenceDay,http://twitter.com/search?q=%23IndependenceDay,,%23IndependenceDay,158431.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
1,#स्वतंत्रतादिवस,http://twitter.com/search?q=%23%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,,%23%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,16067.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
2,#IndiaAt75,http://twitter.com/search?q=%23IndiaAt75,,%23IndiaAt75,37599.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
3,#15August,http://twitter.com/search?q=%2315August,,%2315August,17610.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
4,#JaiHind,http://twitter.com/search?q=%23JaiHind,,%23JaiHind,14349.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
5,Scarlet Witch,http://twitter.com/search?q=%22Scarlet+Witch%22,,%22Scarlet+Witch%22,22014.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
6,SSR Name Rules N Bolly Dying,http://twitter.com/search?q=%22SSR+Name+Rules+N+Bolly+Dying%22,,%22SSR+Name+Rules+N+Bolly+Dying%22,67102.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
7,18YRS OF CLASSIC TERE NAAM,http://twitter.com/search?q=%2218YRS+OF+CLASSIC+TERE+NAAM%22,,%2218YRS+OF+CLASSIC+TERE+NAAM%22,86894.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
8,Bumrah,http://twitter.com/search?q=Bumrah,,Bumrah,10481.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
9,Red Fort,http://twitter.com/search?q=%22Red+Fort%22,,%22Red+Fort%22,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
10,#जय_हिंद,http://twitter.com/search?q=%23%E0%A4%9C%E0%A4%AF_%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6,,%23%E0%A4%9C%E0%A4%AF_%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
11,#freedom,http://twitter.com/search?q=%23freedom,,%23freedom,10939.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
12,#भारत_माता_की_जय,http://twitter.com/search?q=%23%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4_%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A4%BE_%E0%A4%95%E0%A5%80_%E0%A4%9C%E0%A4%AF,,%23%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4_%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A4%BE_%E0%A4%95%E0%A5%80_%E0%A4%9C%E0%A4%AF,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
13,#HappyBirthdaySaintMSG,http://twitter.com/search?q=%23HappyBirthdaySaintMSG,,%23HappyBirthdaySaintMSG,19251.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
14,#SaintRampalJi,http://twitter.com/search?q=%23SaintRampalJi,,%23SaintRampalJi,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
15,#जय_भारत,http://twitter.com/search?q=%23%E0%A4%9C%E0%A4%AF_%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,,%23%E0%A4%9C%E0%A4%AF_%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
16,#IndianArmy,http://twitter.com/search?q=%23IndianArmy,,%23IndianArmy,14298.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
17,#VandeMataram,http://twitter.com/search?q=%23VandeMataram,,%23VandeMataram,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
18,#August15,http://twitter.com/search?q=%23August15,,%23August15,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
19,#ProudIndian,http://twitter.com/search?q=%23ProudIndian,,%23ProudIndian,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
20,#AzadiKaAmritMahotsav,http://twitter.com/search?q=%23AzadiKaAmritMahotsav,,%23AzadiKaAmritMahotsav,29536.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
21,#MostPopularPmModi,http://twitter.com/search?q=%23MostPopularPmModi,,%23MostPopularPmModi,17836.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
22,#RespectNationalFlag,http://twitter.com/search?q=%23RespectNationalFlag,,%23RespectNationalFlag,19643.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
23,#AfghanistanBurning,http://twitter.com/search?q=%23AfghanistanBurning,,%23AfghanistanBurning,15880.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
24,#PartitionHorrorRemembranceDay,http://twitter.com/search?q=%23PartitionHorrorRemembranceDay,,%23PartitionHorrorRemembranceDay,13272.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
25,#Tricolour,http://twitter.com/search?q=%23Tricolour,,%23Tricolour,,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
26,#Haiti,http://twitter.com/search?q=%23Haiti,,%23Haiti,121279.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
27,#Chiyaan60,http://twitter.com/search?q=%23Chiyaan60,,%23Chiyaan60,19363.0,India,IN,2021-08-15T00:46:21Z,2021-08-13T05:50:52Z
28,#IndependenceDay,http://twitter.com/search?q=%23IndependenceDay,,%23IndependenceDay,158389.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
29,#स्वतंत्रतादिवस,http://twitter.com/search?q=%23%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,,%23%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,16094.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
30,#IndiaAt75,http://twitter.com/search?q=%23IndiaAt75,,%23IndiaAt75,37602.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
31,#15August,http://twitter.com/search?q=%2315August,,%2315August,17589.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
32,#JaiHind,http://twitter.com/search?q=%23JaiHind,,%23JaiHind,14350.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
33,Scarlet Witch,http://twitter.com/search?q=%22Scarlet+Witch%22,,%22Scarlet+Witch%22,21984.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
34,SSR Name Rules N Bolly Dying,http://twitter.com/search?q=%22SSR+Name+Rules+N+Bolly+Dying%22,,%22SSR+Name+Rules+N+Bolly+Dying%22,67097.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
35,18YRS OF CLASSIC TERE NAAM,http://twitter.com/search?q=%2218YRS+OF+CLASSIC+TERE+NAAM%22,,%2218YRS+OF+CLASSIC+TERE+NAAM%22,86899.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
36,Bumrah,http://twitter.com/search?q=Bumrah,,Bumrah,10480.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
37,Red Fort,http://twitter.com/search?q=%22Red+Fort%22,,%22Red+Fort%22,,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
38,#जय_हिंद,http://twitter.com/search?q=%23%E0%A4%9C%E0%A4%AF_%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6,,%23%E0%A4%9C%E0%A4%AF_%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6,,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
39,#freedom,http://twitter.com/search?q=%23freedom,,%23freedom,10934.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
40,#भारत_माता_की_जय,http://twitter.com/search?q=%23%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4_%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A4%BE_%E0%A4%95%E0%A5%80_%E0%A4%9C%E0%A4%AF,,%23%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4_%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A4%BE_%E0%A4%95%E0%A5%80_%E0%A4%9C%E0%A4%AF,,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
41,#HappyBirthdaySaintMSG,http://twitter.com/search?q=%23HappyBirthdaySaintMSG,,%23HappyBirthdaySaintMSG,19234.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
42,#SaintRampalJi,http://twitter.com/search?q=%23SaintRampalJi,,%23SaintRampalJi,,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
43,#IndianArmy,http://twitter.com/search?q=%23IndianArmy,,%23IndianArmy,14299.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
44,#जय_भारत,http://twitter.com/search?q=%23%E0%A4%9C%E0%A4%AF_%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,,%23%E0%A4%9C%E0%A4%AF_%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
45,#VandeMataram,http://twitter.com/search?q=%23VandeMataram,,%23VandeMataram,,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
46,#August15,http://twitter.com/search?q=%23August15,,%23August15,,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
47,#MostPopularPmModi,http://twitter.com/search?q=%23MostPopularPmModi,,%23MostPopularPmModi,17836.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
48,#AmritMahotsav,http://twitter.com/search?q=%23AmritMahotsav,,%23AmritMahotsav,21424.0,Mumbai,IN,2021-08-15T00:46:22Z,2021-08-13T05:41:59Z
