,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#RolandGarros,http://twitter.com/search?q=%23RolandGarros,,%23RolandGarros,185356.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
1,#NadalDjokovic,http://twitter.com/search?q=%23NadalDjokovic,,%23NadalDjokovic,10070.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
2,#frenchopen2021,http://twitter.com/search?q=%23frenchopen2021,,%23frenchopen2021,,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
3,#EURO2020,http://twitter.com/search?q=%23EURO2020,,%23EURO2020,791487.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
4,#TURITA,http://twitter.com/search?q=%23TURITA,,%23TURITA,70513.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
5,Tennis,http://twitter.com/search?q=Tennis,,Tennis,88467.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
6,Italy,http://twitter.com/search?q=Italy,,Italy,227909.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
7,Djoker,http://twitter.com/search?q=Djoker,,Djoker,,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
8,Federer,http://twitter.com/search?q=Federer,,Federer,18711.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
9,King of Clay,http://twitter.com/search?q=%22King+of+Clay%22,,%22King+of+Clay%22,,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
10,tannie,http://twitter.com/search?q=tannie,,tannie,44230.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
11,Nole,http://twitter.com/search?q=Nole,,Nole,26765.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
12,Space Lover Sushant,http://twitter.com/search?q=%22Space+Lover+Sushant%22,,%22Space+Lover+Sushant%22,107527.0,India,IN,2021-06-12T00:40:32Z,2021-05-26T00:59:07Z
