,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#2MagicalYearsWithTXT,http://twitter.com/search?q=%232MagicalYearsWithTXT,,%232MagicalYearsWithTXT,501059.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
1,#소중한_봄의_추억_데뷔_2주년,http://twitter.com/search?q=%23%EC%86%8C%EC%A4%91%ED%95%9C_%EB%B4%84%EC%9D%98_%EC%B6%94%EC%96%B5_%EB%8D%B0%EB%B7%94_2%EC%A3%BC%EB%85%84,,%23%EC%86%8C%EC%A4%91%ED%95%9C_%EB%B4%84%EC%9D%98_%EC%B6%94%EC%96%B5_%EB%8D%B0%EB%B7%94_2%EC%A3%BC%EB%85%84,499735.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
2,#ShehnaazHungamaWithFaridoon,http://twitter.com/search?q=%23ShehnaazHungamaWithFaridoon,,%23ShehnaazHungamaWithFaridoon,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
3,#KeyToHappiness,http://twitter.com/search?q=%23KeyToHappiness,,%23KeyToHappiness,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
4,#BoycottBBC,http://twitter.com/search?q=%23BoycottBBC,,%23BoycottBBC,137365.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
5,13 Years Of SSR As Preet,http://twitter.com/search?q=%2213+Years+Of+SSR+As+Preet%22,,%2213+Years+Of+SSR+As+Preet%22,20198.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
6,2 YEARS WITH TXT,http://twitter.com/search?q=%222+YEARS+WITH+TXT%22,,%222+YEARS+WITH+TXT%22,148836.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
7,Congress Bhagao Assam Bachao,http://twitter.com/search?q=%22Congress+Bhagao+Assam+Bachao%22,,%22Congress+Bhagao+Assam+Bachao%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
8,SHARBHI ARE BACK,http://twitter.com/search?q=%22SHARBHI+ARE+BACK%22,,%22SHARBHI+ARE+BACK%22,22177.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
9,Happy 2,http://twitter.com/search?q=%22Happy+2%22,,%22Happy+2%22,67793.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
10,UNITED FOR RKV,http://twitter.com/search?q=%22UNITED+FOR+RKV%22,,%22UNITED+FOR+RKV%22,298365.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
11,Tiger Ki Heropanti 2,http://twitter.com/search?q=%22Tiger+Ki+Heropanti+2%22,,%22Tiger+Ki+Heropanti+2%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
12,HAPPY BIRTHDAY KANIKEW,http://twitter.com/search?q=%22HAPPY+BIRTHDAY+KANIKEW%22,,%22HAPPY+BIRTHDAY+KANIKEW%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
13,Aurangzeb,http://twitter.com/search?q=Aurangzeb,,Aurangzeb,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
14,Phase 3,http://twitter.com/search?q=%22Phase+3%22,,%22Phase+3%22,14727.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
15,namjoon,http://twitter.com/search?q=namjoon,,namjoon,446051.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
16,1 YR TO EK CHAMMACH MISHTI,http://twitter.com/search?q=%221+YR+TO+EK+CHAMMACH+MISHTI%22,,%221+YR+TO+EK+CHAMMACH+MISHTI%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
17,Aston Martin,http://twitter.com/search?q=%22Aston+Martin%22,,%22Aston+Martin%22,15018.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
18,CBI Punish SSR Disha Killers,http://twitter.com/search?q=%22CBI+Punish+SSR+Disha+Killers%22,,%22CBI+Punish+SSR+Disha+Killers%22,162732.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
19,AIADMK,http://twitter.com/search?q=AIADMK,,AIADMK,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
20,Uddhav Thackeray,http://twitter.com/search?q=%22Uddhav+Thackeray%22,,%22Uddhav+Thackeray%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
21,Delhi BJP,http://twitter.com/search?q=%22Delhi+BJP%22,,%22Delhi+BJP%22,17602.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
22,B. 64MP Quad,http://twitter.com/search?q=%22B.+64MP+Quad%22,,%22B.+64MP+Quad%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
23,64MP Quad Camera,http://twitter.com/search?q=%2264MP+Quad+Camera%22,,%2264MP+Quad+Camera%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
24,GENIUS SONGWRITER RM,http://twitter.com/search?q=%22GENIUS+SONGWRITER+RM%22,,%22GENIUS+SONGWRITER+RM%22,40103.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
25,Cooking,http://twitter.com/search?q=Cooking,,Cooking,94008.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
26,Owaisi,http://twitter.com/search?q=Owaisi,,Owaisi,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
27,Kangana,http://twitter.com/search?q=Kangana,,Kangana,11419.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
28,Afghanistan,http://twitter.com/search?q=Afghanistan,,Afghanistan,21318.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
29,Shiv Sena,http://twitter.com/search?q=%22Shiv+Sena%22,,%22Shiv+Sena%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
30,not only boycott,http://twitter.com/search?q=%22not+only+boycott%22,,%22not+only+boycott%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
31,lyrical song,http://twitter.com/search?q=%22lyrical+song%22,,%22lyrical+song%22,48927.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
32,Baakhabar,http://twitter.com/search?q=Baakhabar,,Baakhabar,319381.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
33,jongin,http://twitter.com/search?q=jongin,,jongin,36814.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
34,Zimbabwe,http://twitter.com/search?q=Zimbabwe,,Zimbabwe,10553.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
35,4th Test,http://twitter.com/search?q=%224th+Test%22,,%224th+Test%22,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
36,Pfizer,http://twitter.com/search?q=Pfizer,,Pfizer,96091.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
37,#Sasikala,http://twitter.com/search?q=%23Sasikala,,%23Sasikala,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
38,#KeyToAllProblems,http://twitter.com/search?q=%23KeyToAllProblems,,%23KeyToAllProblems,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
39,#BanBBC,http://twitter.com/search?q=%23BanBBC,,%23BanBBC,58371.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
40,#HappinessMantra,http://twitter.com/search?q=%23HappinessMantra,,%23HappinessMantra,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
41,#MethodOfMeditation,http://twitter.com/search?q=%23MethodOfMeditation,,%23MethodOfMeditation,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
42,#SaintDrMSG,http://twitter.com/search?q=%23SaintDrMSG,,%23SaintDrMSG,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
43,#BabaRamRahim,http://twitter.com/search?q=%23BabaRamRahim,,%23BabaRamRahim,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
44,#DeraSachaSauda,http://twitter.com/search?q=%23DeraSachaSauda,,%23DeraSachaSauda,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
45,#उद्धव_माफी_माँगों,http://twitter.com/search?q=%23%E0%A4%89%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%B5_%E0%A4%AE%E0%A4%BE%E0%A4%AB%E0%A5%80_%E0%A4%AE%E0%A4%BE%E0%A4%81%E0%A4%97%E0%A5%8B%E0%A4%82,,%23%E0%A4%89%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%B5_%E0%A4%AE%E0%A4%BE%E0%A4%AB%E0%A5%80_%E0%A4%AE%E0%A4%BE%E0%A4%81%E0%A4%97%E0%A5%8B%E0%A4%82,17744.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
46,#TahaInBekaaboo2,http://twitter.com/search?q=%23TahaInBekaaboo2,,%23TahaInBekaaboo2,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
47,#LiftWithThinkMusic,http://twitter.com/search?q=%23LiftWithThinkMusic,,%23LiftWithThinkMusic,72550.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
48,#AMR21,http://twitter.com/search?q=%23AMR21,,%23AMR21,15407.0,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
49,#GalaxyA32,http://twitter.com/search?q=%23GalaxyA32,,%23GalaxyA32,,India,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
50,#2MagicalYearsWithTXT,http://twitter.com/search?q=%232MagicalYearsWithTXT,,%232MagicalYearsWithTXT,501059.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
51,#소중한_봄의_추억_데뷔_2주년,http://twitter.com/search?q=%23%EC%86%8C%EC%A4%91%ED%95%9C_%EB%B4%84%EC%9D%98_%EC%B6%94%EC%96%B5_%EB%8D%B0%EB%B7%94_2%EC%A3%BC%EB%85%84,,%23%EC%86%8C%EC%A4%91%ED%95%9C_%EB%B4%84%EC%9D%98_%EC%B6%94%EC%96%B5_%EB%8D%B0%EB%B7%94_2%EC%A3%BC%EB%85%84,499735.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
52,#ShehnaazHungamaWithFaridoon,http://twitter.com/search?q=%23ShehnaazHungamaWithFaridoon,,%23ShehnaazHungamaWithFaridoon,,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
53,#KeyToHappiness,http://twitter.com/search?q=%23KeyToHappiness,,%23KeyToHappiness,,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
54,#BoycottBBC,http://twitter.com/search?q=%23BoycottBBC,,%23BoycottBBC,137240.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
55,13 Years Of SSR As Preet,http://twitter.com/search?q=%2213+Years+Of+SSR+As+Preet%22,,%2213+Years+Of+SSR+As+Preet%22,20198.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
56,2 YEARS WITH TXT,http://twitter.com/search?q=%222+YEARS+WITH+TXT%22,,%222+YEARS+WITH+TXT%22,148597.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
57,Congress Bhagao Assam Bachao,http://twitter.com/search?q=%22Congress+Bhagao+Assam+Bachao%22,,%22Congress+Bhagao+Assam+Bachao%22,,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
58,SHARBHI ARE BACK,http://twitter.com/search?q=%22SHARBHI+ARE+BACK%22,,%22SHARBHI+ARE+BACK%22,22177.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
59,Happy 2,http://twitter.com/search?q=%22Happy+2%22,,%22Happy+2%22,67793.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
60,Tiger Ki Heropanti 2,http://twitter.com/search?q=%22Tiger+Ki+Heropanti+2%22,,%22Tiger+Ki+Heropanti+2%22,,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
61,HAPPY BIRTHDAY KANIKEW,http://twitter.com/search?q=%22HAPPY+BIRTHDAY+KANIKEW%22,,%22HAPPY+BIRTHDAY+KANIKEW%22,,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
62,UNITED FOR RKV,http://twitter.com/search?q=%22UNITED+FOR+RKV%22,,%22UNITED+FOR+RKV%22,298365.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
63,Aurangzeb,http://twitter.com/search?q=Aurangzeb,,Aurangzeb,,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
64,Phase 3,http://twitter.com/search?q=%22Phase+3%22,,%22Phase+3%22,14727.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
65,namjoon,http://twitter.com/search?q=namjoon,,namjoon,446051.0,Mumbai,IN,2021-03-03T16:23:37Z,2021-03-03T01:49:50Z
