,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#Rakshabandhan,http://twitter.com/search?q=%23Rakshabandhan,,%23Rakshabandhan,167627.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
1,#Rakshabandhan,http://twitter.com/search?q=%23Rakshabandhan,,%23Rakshabandhan,167627.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
2,#रक्षाबंधन,http://twitter.com/search?q=%23%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A4%A8,,%23%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A4%A8,92151.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
3,#LifeSavior_GodKabir,http://twitter.com/search?q=%23LifeSavior_GodKabir,,%23LifeSavior_GodKabir,657351.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
4,#KalyanSingh,http://twitter.com/search?q=%23KalyanSingh,,%23KalyanSingh,50568.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
5,Vinicius,http://twitter.com/search?q=Vinicius,,Vinicius,80423.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
6,Happy Onam,http://twitter.com/search?q=%22Happy+Onam%22,,%22Happy+Onam%22,14357.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
7,Infosys,http://twitter.com/search?q=Infosys,,Infosys,32956.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
8,कल्याण सिंह,http://twitter.com/search?q=%22%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A3+%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9%22,,%22%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A3+%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9%22,226012.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
9,Martial,http://twitter.com/search?q=Martial,,Martial,101423.0,India,IN,2021-08-23T00:42:28Z,2021-07-28T08:14:04Z
