,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#HBDKamalHaasan,http://twitter.com/search?q=%23HBDKamalHaasan,,%23HBDKamalHaasan,58573.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
1,#FreeArnabSaveDemocracy,http://twitter.com/search?q=%23FreeArnabSaveDemocracy,,%23FreeArnabSaveDemocracy,119800.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
2,#CVRaman,http://twitter.com/search?q=%23CVRaman,,%23CVRaman,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
3,#हिन्दू_दीपावली_हिन्दू_सामान,http://twitter.com/search?q=%23%E0%A4%B9%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82_%E0%A4%A6%E0%A5%80%E0%A4%AA%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80_%E0%A4%B9%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82_%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%A8,,%23%E0%A4%B9%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82_%E0%A4%A6%E0%A5%80%E0%A4%AA%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80_%E0%A4%B9%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%82_%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%A8,107772.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
4,#NationalCancerAwarenessDay,http://twitter.com/search?q=%23NationalCancerAwarenessDay,,%23NationalCancerAwarenessDay,19419.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
5,Boria,http://twitter.com/search?q=Boria,,Boria,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
6,Gambhir,http://twitter.com/search?q=Gambhir,,Gambhir,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
7,Shinde,http://twitter.com/search?q=Shinde,,Shinde,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
8,TwoDays to Laxmii,http://twitter.com/search?q=%22TwoDays+to+Laxmii%22,,%22TwoDays+to+Laxmii%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
9,Samsung Brand,http://twitter.com/search?q=%22Samsung+Brand%22,,%22Samsung+Brand%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
10,Raman Effect,http://twitter.com/search?q=%22Raman+Effect%22,,%22Raman+Effect%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
11,BiharBole Nitish Kumar,http://twitter.com/search?q=%22BiharBole+Nitish+Kumar%22,,%22BiharBole+Nitish+Kumar%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
12,IIT Delhi,http://twitter.com/search?q=%22IIT+Delhi%22,,%22IIT+Delhi%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
13,Nobel,http://twitter.com/search?q=Nobel,,Nobel,26667.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
14,Bharat Ratna,http://twitter.com/search?q=%22Bharat+Ratna%22,,%22Bharat+Ratna%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
15,Tony,http://twitter.com/search?q=Tony,,Tony,85301.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
16,Kamal Hassan,http://twitter.com/search?q=%22Kamal+Hassan%22,,%22Kamal+Hassan%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
17,hobi,http://twitter.com/search?q=hobi,,hobi,144571.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
18,Kamala Harris,http://twitter.com/search?q=%22Kamala+Harris%22,,%22Kamala+Harris%22,168888.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
19,Judge,http://twitter.com/search?q=Judge,,Judge,227141.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
20,Congratulations Sir,http://twitter.com/search?q=%22Congratulations+Sir%22,,%22Congratulations+Sir%22,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
21,Kejriwal,http://twitter.com/search?q=Kejriwal,,Kejriwal,10927.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
22,#SaturdayThoughts,http://twitter.com/search?q=%23SaturdayThoughts,,%23SaturdayThoughts,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
23,#HBDAnushkaShetty,http://twitter.com/search?q=%23HBDAnushkaShetty,,%23HBDAnushkaShetty,116769.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
24,#Mayday,http://twitter.com/search?q=%23Mayday,,%23Mayday,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
25,#5YearsOfOROP,http://twitter.com/search?q=%235YearsOfOROP,,%235YearsOfOROP,16205.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
26,#HBDTrivikram,http://twitter.com/search?q=%23HBDTrivikram,,%23HBDTrivikram,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
27,#icaiexampostponement,http://twitter.com/search?q=%23icaiexampostponement,,%23icaiexampostponement,10351.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
28,#JusticeForJohnnyDepp,http://twitter.com/search?q=%23JusticeForJohnnyDepp,,%23JusticeForJohnnyDepp,180332.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
29,#RubinaRulingHearts,http://twitter.com/search?q=%23RubinaRulingHearts,,%23RubinaRulingHearts,18134.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
30,#Dynamite21stWin,http://twitter.com/search?q=%23Dynamite21stWin,,%23Dynamite21stWin,25829.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
31,#HappyBirthdayAnushkaShetty,http://twitter.com/search?q=%23HappyBirthdayAnushkaShetty,,%23HappyBirthdayAnushkaShetty,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
32,#BiharElection2020,http://twitter.com/search?q=%23BiharElection2020,,%23BiharElection2020,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
33,#SabseKhasSrinivas,http://twitter.com/search?q=%23SabseKhasSrinivas,,%23SabseKhasSrinivas,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
34,#HBDVenkatPrabhu,http://twitter.com/search?q=%23HBDVenkatPrabhu,,%23HBDVenkatPrabhu,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
35,#Arrest_Inspector_Arumugam,http://twitter.com/search?q=%23Arrest_Inspector_Arumugam,,%23Arrest_Inspector_Arumugam,20026.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
36,#RCBforever,http://twitter.com/search?q=%23RCBforever,,%23RCBforever,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
37,#BipinChandraPal,http://twitter.com/search?q=%23BipinChandraPal,,%23BipinChandraPal,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
38,#NationalEducationalDay,http://twitter.com/search?q=%23NationalEducationalDay,,%23NationalEducationalDay,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
39,#EeSalaCupNamde,http://twitter.com/search?q=%23EeSalaCupNamde,,%23EeSalaCupNamde,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
40,#WeSupportPeriyappaSAC,http://twitter.com/search?q=%23WeSupportPeriyappaSAC,,%23WeSupportPeriyappaSAC,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
41,#COVIDー19,http://twitter.com/search?q=%23COVID%E3%83%BC19,,%23COVID%E3%83%BC19,42459.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
42,#विद्यार्थी_दिवस,http://twitter.com/search?q=%23%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A5%80_%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,,%23%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A5%80_%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
43,#milindsoman,http://twitter.com/search?q=%23milindsoman,,%23milindsoman,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
44,#ThankyouKohli,http://twitter.com/search?q=%23ThankyouKohli,,%23ThankyouKohli,13682.0,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
45,#weekendvibes,http://twitter.com/search?q=%23weekendvibes,,%23weekendvibes,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
46,#ByeByeNitish,http://twitter.com/search?q=%23ByeByeNitish,,%23ByeByeNitish,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
47,#PSLVC49,http://twitter.com/search?q=%23PSLVC49,,%23PSLVC49,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
48,#ISRO,http://twitter.com/search?q=%23ISRO,,%23ISRO,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
49,#UmarKhalid,http://twitter.com/search?q=%23UmarKhalid,,%23UmarKhalid,,India,IN,2020-11-07T08:19:56Z,2020-11-06T09:47:25Z
50,#FreeArnabSaveDemocracy,http://twitter.com/search?q=%23FreeArnabSaveDemocracy,,%23FreeArnabSaveDemocracy,119800.0,Mumbai,IN,2020-11-07T08:19:56Z,2020-11-06T07:17:00Z
51,#NationalCancerAwarenessDay,http://twitter.com/search?q=%23NationalCancerAwarenessDay,,%23NationalCancerAwarenessDay,19399.0,Mumbai,IN,2020-11-07T08:19:56Z,2020-11-06T07:17:00Z
