,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#IndiaForKangana,http://twitter.com/search?q=%23IndiaForKangana,,%23IndiaForKangana,94408.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
1,Naughty,http://twitter.com/search?q=Naughty,,Naughty,76395.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
2,#RheaMalignsSSRFamily,http://twitter.com/search?q=%23RheaMalignsSSRFamily,,%23RheaMalignsSSRFamily,16630.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
3,everton,http://twitter.com/search?q=everton,,everton,168454.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
4,#संजय_राउत_माफी_मांग,http://twitter.com/search?q=%23%E0%A4%B8%E0%A4%82%E0%A4%9C%E0%A4%AF_%E0%A4%B0%E0%A4%BE%E0%A4%89%E0%A4%A4_%E0%A4%AE%E0%A4%BE%E0%A4%AB%E0%A5%80_%E0%A4%AE%E0%A4%BE%E0%A4%82%E0%A4%97,,%23%E0%A4%B8%E0%A4%82%E0%A4%9C%E0%A4%AF_%E0%A4%B0%E0%A4%BE%E0%A4%89%E0%A4%A4_%E0%A4%AE%E0%A4%BE%E0%A4%AB%E0%A5%80_%E0%A4%AE%E0%A4%BE%E0%A4%82%E0%A4%97,110132.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
5,#SunandaTruth,http://twitter.com/search?q=%23SunandaTruth,,%23SunandaTruth,,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
6,#BananaRepublic,http://twitter.com/search?q=%23BananaRepublic,,%23BananaRepublic,,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
7,Sanjay Raut,http://twitter.com/search?q=%22Sanjay+Raut%22,,%22Sanjay+Raut%22,71404.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
8,Tibet,http://twitter.com/search?q=Tibet,,Tibet,33433.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
9,Shiv Sena,http://twitter.com/search?q=%22Shiv+Sena%22,,%22Shiv+Sena%22,48094.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
10,mumba devi,http://twitter.com/search?q=%22mumba+devi%22,,%22mumba+devi%22,20608.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
11,#BeyonceSharmaJayegi,http://twitter.com/search?q=%23BeyonceSharmaJayegi,,%23BeyonceSharmaJayegi,,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
12,#UddhavThackeray,http://twitter.com/search?q=%23UddhavThackeray,,%23UddhavThackeray,,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
13,#JusticeForRhea,http://twitter.com/search?q=%23JusticeForRhea,,%23JusticeForRhea,15913.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
14,#UnitedForSSRJustice,http://twitter.com/search?q=%23UnitedForSSRJustice,,%23UnitedForSSRJustice,484839.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
15,#happybirthdaymammukka,http://twitter.com/search?q=%23happybirthdaymammukka,,%23happybirthdaymammukka,5295016.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
16,#8सितंबर_महापर्व,http://twitter.com/search?q=%238%E0%A4%B8%E0%A4%BF%E0%A4%A4%E0%A4%82%E0%A4%AC%E0%A4%B0_%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%B5,,%238%E0%A4%B8%E0%A4%BF%E0%A4%A4%E0%A4%82%E0%A4%AC%E0%A4%B0_%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%B5,261138.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
17,#istandwithzubair,http://twitter.com/search?q=%23istandwithzubair,,%23istandwithzubair,51886.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
18,#BiharRejectsNitish,http://twitter.com/search?q=%23BiharRejectsNitish,,%23BiharRejectsNitish,207144.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
19,#mondaythoughts,http://twitter.com/search?q=%23mondaythoughts,,%23mondaythoughts,48742.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
20,#BharatSupportsSudarshan,http://twitter.com/search?q=%23BharatSupportsSudarshan,,%23BharatSupportsSudarshan,94444.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
21,#8September_MahaParv,http://twitter.com/search?q=%238September_MahaParv,,%238September_MahaParv,124001.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
22,#हमारे_मोदीजी,http://twitter.com/search?q=%23%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87_%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80%E0%A4%9C%E0%A5%80,,%23%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87_%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80%E0%A4%9C%E0%A5%80,48066.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
23,#RheaChakraborthy,http://twitter.com/search?q=%23RheaChakraborthy,,%23RheaChakraborthy,26092.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
24,#vodafoneidea,http://twitter.com/search?q=%23vodafoneidea,,%23vodafoneidea,,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
25,#HBD_SachinPilot,http://twitter.com/search?q=%23HBD_SachinPilot,,%23HBD_SachinPilot,36544.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
26,#MondayMorning,http://twitter.com/search?q=%23MondayMorning,,%23MondayMorning,30207.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
27,#LeftIsTheAlternative,http://twitter.com/search?q=%23LeftIsTheAlternative,,%23LeftIsTheAlternative,23651.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
28,#iamsomiddleclass,http://twitter.com/search?q=%23iamsomiddleclass,,%23iamsomiddleclass,21720.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
29,#Local4Poshan,http://twitter.com/search?q=%23Local4Poshan,,%23Local4Poshan,39306.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
30,#DRDO,http://twitter.com/search?q=%23DRDO,,%23DRDO,,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
31,#Djokovic,http://twitter.com/search?q=%23Djokovic,,%23Djokovic,10944.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
32,#COVIDー19,http://twitter.com/search?q=%23COVID%E3%83%BC19,,%23COVID%E3%83%BC19,74473.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
33,#திமுக_வேணாம்_போடா,http://twitter.com/search?q=%23%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95_%E0%AE%B5%E0%AF%87%E0%AE%A3%E0%AE%BE%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AF%8B%E0%AE%9F%E0%AE%BE,,%23%E0%AE%A4%E0%AE%BF%E0%AE%AE%E0%AF%81%E0%AE%95_%E0%AE%B5%E0%AF%87%E0%AE%A3%E0%AE%BE%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AF%8B%E0%AE%9F%E0%AE%BE,38554.0,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
34,#hstdv,http://twitter.com/search?q=%23hstdv,,%23hstdv,,India,IN,2020-09-08T00:34:08Z,2020-09-08T00:28:18Z
