,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#CSKvsRR,http://twitter.com/search?q=%23CSKvsRR,,%23CSKvsRR,21873.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
1,#BTS_BE,http://twitter.com/search?q=%23BTS_BE,,%23BTS_BE,598513.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
2,#BEisComing,http://twitter.com/search?q=%23BEisComing,,%23BEisComing,110885.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
3,#25YearsOfIconicDDLJ,http://twitter.com/search?q=%2325YearsOfIconicDDLJ,,%2325YearsOfIconicDDLJ,43042.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
4,#DDGftShehnaazAndArjun,http://twitter.com/search?q=%23DDGftShehnaazAndArjun,,%23DDGftShehnaazAndArjun,101661.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
5,Jadhav,http://twitter.com/search?q=Jadhav,,Jadhav,10913.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
6,Kedar,http://twitter.com/search?q=Kedar,,Kedar,,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
7,Bangtan,http://twitter.com/search?q=Bangtan,,Bangtan,187443.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
8,Thala,http://twitter.com/search?q=Thala,,Thala,40089.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
9,RizzleEkkado FunAkkada,http://twitter.com/search?q=%22RizzleEkkado+FunAkkada%22,,%22RizzleEkkado+FunAkkada%22,,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
10,BTSARMY UNITE ON AAA,http://twitter.com/search?q=%22BTSARMY+UNITE+ON+AAA%22,,%22BTSARMY+UNITE+ON+AAA%22,149658.0,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
11,WHAT WOMEN WANT,http://twitter.com/search?q=%22WHAT+WOMEN+WANT%22,,%22WHAT+WOMEN+WANT%22,,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
12,Malabar,http://twitter.com/search?q=Malabar,,Malabar,,India,IN,2020-10-19T16:18:52Z,2020-10-19T02:29:46Z
13,#CSKvsRR,http://twitter.com/search?q=%23CSKvsRR,,%23CSKvsRR,21873.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
14,#BTS_BE,http://twitter.com/search?q=%23BTS_BE,,%23BTS_BE,598513.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
15,#TargetRepublicPlotExposed,http://twitter.com/search?q=%23TargetRepublicPlotExposed,,%23TargetRepublicPlotExposed,189982.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
16,#CBITraceSSRKillers,http://twitter.com/search?q=%23CBITraceSSRKillers,,%23CBITraceSSRKillers,316952.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
17,#mondaythoughts,http://twitter.com/search?q=%23mondaythoughts,,%23mondaythoughts,53083.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
18,Jadhav,http://twitter.com/search?q=Jadhav,,Jadhav,10913.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
19,Bangtan,http://twitter.com/search?q=Bangtan,,Bangtan,187443.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
20,Thala,http://twitter.com/search?q=Thala,,Thala,40089.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
21,RizzleEkkado FunAkkada,http://twitter.com/search?q=%22RizzleEkkado+FunAkkada%22,,%22RizzleEkkado+FunAkkada%22,,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
22,BTSARMY UNITE ON AAA,http://twitter.com/search?q=%22BTSARMY+UNITE+ON+AAA%22,,%22BTSARMY+UNITE+ON+AAA%22,149740.0,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
23,WHAT WOMEN WANT,http://twitter.com/search?q=%22WHAT+WOMEN+WANT%22,,%22WHAT+WOMEN+WANT%22,,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
24,Malabar,http://twitter.com/search?q=Malabar,,Malabar,,Mumbai,IN,2020-10-19T16:18:53Z,2020-10-19T01:03:50Z
