,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#MUNWBA,http://twitter.com/search?q=%23MUNWBA,,%23MUNWBA,37203.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
1,Martial,http://twitter.com/search?q=Martial,,Martial,39295.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
2,#MUFC,http://twitter.com/search?q=%23MUFC,,%23MUFC,37489.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
3,Koeman,http://twitter.com/search?q=Koeman,,Koeman,20218.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
4,Ter Stegen,http://twitter.com/search?q=%22Ter+Stegen%22,,%22Ter+Stegen%22,31491.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
5,Pique,http://twitter.com/search?q=Pique,,Pique,46539.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
6,Rashford,http://twitter.com/search?q=Rashford,,Rashford,15869.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
7,Mourinho,http://twitter.com/search?q=Mourinho,,Mourinho,64451.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
8,Barca,http://twitter.com/search?q=Barca,,Barca,92227.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
9,Spurs,http://twitter.com/search?q=Spurs,,Spurs,82264.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
10,#TOTMCI,http://twitter.com/search?q=%23TOTMCI,,%23TOTMCI,34820.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
11,Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,,%22Old+Trafford%22,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
12,Messi,http://twitter.com/search?q=Messi,,Messi,92030.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
13,#SundayMorning,http://twitter.com/search?q=%23SundayMorning,,%23SundayMorning,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
14,Roberto,http://twitter.com/search?q=Roberto,,Roberto,35878.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
15,Cavani,http://twitter.com/search?q=Cavani,,Cavani,12309.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
16,Johnstone,http://twitter.com/search?q=Johnstone,,Johnstone,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
17,West Brom,http://twitter.com/search?q=%22West+Brom%22,,%22West+Brom%22,34979.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
18,Griezmann,http://twitter.com/search?q=Griezmann,,Griezmann,15132.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
19,#SanaKhan,http://twitter.com/search?q=%23SanaKhan,,%23SanaKhan,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
20,Barcelona,http://twitter.com/search?q=Barcelona,,Barcelona,102566.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
21,VARchester United,http://twitter.com/search?q=%22VARchester+United%22,,%22VARchester+United%22,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
22,Tottenham,http://twitter.com/search?q=Tottenham,,Tottenham,62726.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
23,david coote,http://twitter.com/search?q=%22david+coote%22,,%22david+coote%22,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
24,Nadal,http://twitter.com/search?q=Nadal,,Nadal,26152.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
25,Simeone,http://twitter.com/search?q=Simeone,,Simeone,10257.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
26,Neuer,http://twitter.com/search?q=Neuer,,Neuer,16726.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
27,Valverde,http://twitter.com/search?q=Valverde,,Valverde,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
28,De Gea,http://twitter.com/search?q=%22De+Gea%22,,%22De+Gea%22,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
29,Ronaldo,http://twitter.com/search?q=Ronaldo,,Ronaldo,57502.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
30,Man United,http://twitter.com/search?q=%22Man+United%22,,%22Man+United%22,15256.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
31,Puig,http://twitter.com/search?q=Puig,,Puig,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
32,Thiem,http://twitter.com/search?q=Thiem,,Thiem,25435.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
33,Juve,http://twitter.com/search?q=Juve,,Juve,15847.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
34,Dybala,http://twitter.com/search?q=Dybala,,Dybala,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
35,Atleti,http://twitter.com/search?q=Atleti,,Atleti,39211.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
36,Dest,http://twitter.com/search?q=Dest,,Dest,11021.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
37,Pogba,http://twitter.com/search?q=Pogba,,Pogba,15255.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
38,Coutinho,http://twitter.com/search?q=Coutinho,,Coutinho,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
39,Haaland,http://twitter.com/search?q=Haaland,,Haaland,79020.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
40,Busquets,http://twitter.com/search?q=Busquets,,Busquets,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
41,Penalty,http://twitter.com/search?q=Penalty,,Penalty,86902.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
42,Jensen,http://twitter.com/search?q=Jensen,,Jensen,20764.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
43,Domi,http://twitter.com/search?q=Domi,,Domi,,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
44,Big 3,http://twitter.com/search?q=%22Big+3%22,,%22Big+3%22,36162.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
45,Brighton,http://twitter.com/search?q=Brighton,,Brighton,23004.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
46,Manchester City,http://twitter.com/search?q=%22Manchester+City%22,,%22Manchester+City%22,24112.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
47,Man Utd,http://twitter.com/search?q=%22Man+Utd%22,,%22Man+Utd%22,20796.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
48,Liverpool,http://twitter.com/search?q=Liverpool,,Liverpool,51108.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
49,Alex,http://twitter.com/search?q=Alex,,Alex,173802.0,India,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
50,#MUNWBA,http://twitter.com/search?q=%23MUNWBA,,%23MUNWBA,37203.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
51,Martial,http://twitter.com/search?q=Martial,,Martial,39308.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
52,#MUFC,http://twitter.com/search?q=%23MUFC,,%23MUFC,37489.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
53,Koeman,http://twitter.com/search?q=Koeman,,Koeman,20218.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
54,Ter Stegen,http://twitter.com/search?q=%22Ter+Stegen%22,,%22Ter+Stegen%22,31503.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
55,Pique,http://twitter.com/search?q=Pique,,Pique,46513.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
56,Rashford,http://twitter.com/search?q=Rashford,,Rashford,15865.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
57,Mourinho,http://twitter.com/search?q=Mourinho,,Mourinho,64451.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
58,Barca,http://twitter.com/search?q=Barca,,Barca,92179.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
59,Spurs,http://twitter.com/search?q=Spurs,,Spurs,82264.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
60,Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,,%22Old+Trafford%22,,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
61,Messi,http://twitter.com/search?q=Messi,,Messi,91981.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
62,West Brom,http://twitter.com/search?q=%22West+Brom%22,,%22West+Brom%22,34979.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
63,Roberto,http://twitter.com/search?q=Roberto,,Roberto,35859.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
64,Cavani,http://twitter.com/search?q=Cavani,,Cavani,12309.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
65,Johnstone,http://twitter.com/search?q=Johnstone,,Johnstone,,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
66,Griezmann,http://twitter.com/search?q=Griezmann,,Griezmann,15132.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
67,#SanaKhan,http://twitter.com/search?q=%23SanaKhan,,%23SanaKhan,,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
68,Barcelona,http://twitter.com/search?q=Barcelona,,Barcelona,102566.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
69,#SundayMorning,http://twitter.com/search?q=%23SundayMorning,,%23SundayMorning,,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
70,VARchester United,http://twitter.com/search?q=%22VARchester+United%22,,%22VARchester+United%22,,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
71,#COYS,http://twitter.com/search?q=%23COYS,,%23COYS,33613.0,Mumbai,IN,2020-11-22T00:35:46Z,2020-11-15T03:09:19Z
