,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#Unlock4,http://twitter.com/search?q=%23Unlock4,,%23Unlock4,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
1,#MyTakeOnSushant,http://twitter.com/search?q=%23MyTakeOnSushant,,%23MyTakeOnSushant,31619.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
2,#KanganaSpeaksToArnab,http://twitter.com/search?q=%23KanganaSpeaksToArnab,,%23KanganaSpeaksToArnab,24174.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
3,#CommunityShield,http://twitter.com/search?q=%23CommunityShield,,%23CommunityShield,77053.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
4,#swedenriots,http://twitter.com/search?q=%23swedenriots,,%23swedenriots,220183.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
5,DoctorSpecial OnKapilShow,http://twitter.com/search?q=%22DoctorSpecial+OnKapilShow%22,,%22DoctorSpecial+OnKapilShow%22,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
6,"Rs 24,713",http://twitter.com/search?q=%22Rs+24%2C713%22,,%22Rs+24%2C713%22,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
7,Ziyech,http://twitter.com/search?q=Ziyech,,Ziyech,55009.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
8,Sadak2 Streaming Now,http://twitter.com/search?q=%22Sadak2+Streaming+Now%22,,%22Sadak2+Streaming+Now%22,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
9,Sushant Ki Awaz,http://twitter.com/search?q=%22Sushant+Ki+Awaz%22,,%22Sushant+Ki+Awaz%22,12006.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
10,Ferrari,http://twitter.com/search?q=Ferrari,,Ferrari,50649.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
11,disha patani,http://twitter.com/search?q=%22disha+patani%22,,%22disha+patani%22,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
12,Pathankot,http://twitter.com/search?q=Pathankot,,Pathankot,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
13,Happy Onam,http://twitter.com/search?q=%22Happy+Onam%22,,%22Happy+Onam%22,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
14,Arjuna Award,http://twitter.com/search?q=%22Arjuna+Award%22,,%22Arjuna+Award%22,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
15,Peaceful,http://twitter.com/search?q=Peaceful,,Peaceful,304988.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
16,#IndianStyleIconAlluArjun,http://twitter.com/search?q=%23IndianStyleIconAlluArjun,,%23IndianStyleIconAlluArjun,2339677.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
17,#trpemperor_தளபதிவிஜய்,http://twitter.com/search?q=%23trpemperor_%E0%AE%A4%E0%AE%B3%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%B5%E0%AE%BF%E0%AE%9C%E0%AE%AF%E0%AF%8D,,%23trpemperor_%E0%AE%A4%E0%AE%B3%E0%AE%AA%E0%AE%A4%E0%AE%BF%E0%AE%B5%E0%AE%BF%E0%AE%9C%E0%AE%AF%E0%AF%8D,251914.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
18,#SidNaazTaughtUs,http://twitter.com/search?q=%23SidNaazTaughtUs,,%23SidNaazTaughtUs,20520.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
19,#LiveStressFreeWithMeditation,http://twitter.com/search?q=%23LiveStressFreeWithMeditation,,%23LiveStressFreeWithMeditation,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
20,#46GloriousYearsOfNBK,http://twitter.com/search?q=%2346GloriousYearsOfNBK,,%2346GloriousYearsOfNBK,190129.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
21,#BoycottAmul,http://twitter.com/search?q=%23BoycottAmul,,%23BoycottAmul,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
22,#IPLYesOrNo,http://twitter.com/search?q=%23IPLYesOrNo,,%23IPLYesOrNo,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
23,#1YearForBOMonsterSaaho,http://twitter.com/search?q=%231YearForBOMonsterSaaho,,%231YearForBOMonsterSaaho,2027888.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
24,#BelgianGP,http://twitter.com/search?q=%23BelgianGP,,%23BelgianGP,80719.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
25,#KhelRatnaForRohitSharma,http://twitter.com/search?q=%23KhelRatnaForRohitSharma,,%23KhelRatnaForRohitSharma,75398.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
26,#Thirupaachi,http://twitter.com/search?q=%23Thirupaachi,,%23Thirupaachi,31415.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
27,#MannKiBaat,http://twitter.com/search?q=%23MannKiBaat,,%23MannKiBaat,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
28,#WorldEyesOnCBI4SSR,http://twitter.com/search?q=%23WorldEyesOnCBI4SSR,,%23WorldEyesOnCBI4SSR,34458.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
29,#ChessOlympiad,http://twitter.com/search?q=%23ChessOlympiad,,%23ChessOlympiad,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
30,#VersatileU1BDayCDP,http://twitter.com/search?q=%23VersatileU1BDayCDP,,%23VersatileU1BDayCDP,10421.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
31,#DelhiMetro,http://twitter.com/search?q=%23DelhiMetro,,%23DelhiMetro,,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
32,#SuriyaismFestin7Days,http://twitter.com/search?q=%23SuriyaismFestin7Days,,%23SuriyaismFestin7Days,226206.0,India,IN,2020-08-29T16:07:22Z,2020-08-29T16:01:36Z
