,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#UFC254,http://twitter.com/search?q=%23UFC254,,%23UFC254,477252.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
1,#Khabib,http://twitter.com/search?q=%23Khabib,,%23Khabib,28479.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
2,#MatchThe10k,http://twitter.com/search?q=%23MatchThe10k,,%23MatchThe10k,71624.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
3,#UFCFightIsland,http://twitter.com/search?q=%23UFCFightIsland,,%23UFCFightIsland,17463.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
4,#KXIPvSRH,http://twitter.com/search?q=%23KXIPvSRH,,%23KXIPvSRH,26915.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
5,Conor,http://twitter.com/search?q=Conor,,Conor,32141.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
6,Mendy,http://twitter.com/search?q=Mendy,,Mendy,96392.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
7,Firmino,http://twitter.com/search?q=Firmino,,Firmino,14755.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
8,Maguire,http://twitter.com/search?q=Maguire,,Maguire,61848.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
9,Eagle,http://twitter.com/search?q=Eagle,,Eagle,62107.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
10,Whittaker,http://twitter.com/search?q=Whittaker,,Whittaker,19579.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
11,Chelsea,http://twitter.com/search?q=Chelsea,,Chelsea,283704.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
12,Cavani,http://twitter.com/search?q=Cavani,,Cavani,46332.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
13,Bobby,http://twitter.com/search?q=Bobby,,Bobby,46703.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
14,ARMYs,http://twitter.com/search?q=ARMYs,,ARMYs,454681.0,India,IN,2020-10-25T00:45:22Z,2020-10-08T15:20:38Z
