,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#NoVaccineNoVacancy,http://twitter.com/search?q=%23NoVaccineNoVacancy,,%23NoVaccineNoVacancy,110622.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
1,#ToEXOPlanetAndBeyond,http://twitter.com/search?q=%23ToEXOPlanetAndBeyond,,%23ToEXOPlanetAndBeyond,671597.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
2,#EXO_DFTFOutNow,http://twitter.com/search?q=%23EXO_DFTFOutNow,,%23EXO_DFTFOutNow,464841.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
3,Did Disha Attend Ekta Party,http://twitter.com/search?q=%22Did+Disha+Attend+Ekta+Party%22,,%22Did+Disha+Attend+Ekta+Party%22,38696.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
4,#WorldFoodSafetyDay,http://twitter.com/search?q=%23WorldFoodSafetyDay,,%23WorldFoodSafetyDay,10698.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
5,#mondaythoughts,http://twitter.com/search?q=%23mondaythoughts,,%23mondaythoughts,26746.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
6,YIXING,http://twitter.com/search?q=YIXING,,YIXING,85124.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
7,EXO SPECIAL ALBUM OUT NOW,http://twitter.com/search?q=%22EXO+SPECIAL+ALBUM+OUT+NOW%22,,%22EXO+SPECIAL+ALBUM+OUT+NOW%22,728228.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
8,HERE FOR LIAM,http://twitter.com/search?q=%22HERE+FOR+LIAM%22,,%22HERE+FOR+LIAM%22,20573.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
9,Jindal,http://twitter.com/search?q=Jindal,,Jindal,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
10,maya,http://twitter.com/search?q=maya,,maya,59828.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
11,Mitron,http://twitter.com/search?q=Mitron,,Mitron,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
12,Prime Minister Shri,http://twitter.com/search?q=%22Prime+Minister+Shri%22,,%22Prime+Minister+Shri%22,10156.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
13,Sita,http://twitter.com/search?q=Sita,,Sita,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
14,jongin,http://twitter.com/search?q=jongin,,jongin,64310.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
15,wooyoung,http://twitter.com/search?q=wooyoung,,wooyoung,81115.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
16,Logan Paul,http://twitter.com/search?q=%22Logan+Paul%22,,%22Logan+Paul%22,500526.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
17,Yami Gautam,http://twitter.com/search?q=%22Yami+Gautam%22,,%22Yami+Gautam%22,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
18,कबीर सागर,http://twitter.com/search?q=%22%E0%A4%95%E0%A4%AC%E0%A5%80%E0%A4%B0+%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%22,,%22%E0%A4%95%E0%A4%AC%E0%A5%80%E0%A4%B0+%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%22,91525.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
19,Unlock,http://twitter.com/search?q=Unlock,,Unlock,45349.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
20,खाद्य सुरक्षा,http://twitter.com/search?q=%22%E0%A4%96%E0%A4%BE%E0%A4%A6%E0%A5%8D%E0%A4%AF+%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%22,,%22%E0%A4%96%E0%A4%BE%E0%A4%A6%E0%A5%8D%E0%A4%AF+%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%22,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
21,Khalistani,http://twitter.com/search?q=Khalistani,,Khalistani,12021.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
22,Sumedh,http://twitter.com/search?q=Sumedh,,Sumedh,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
23,Advani,http://twitter.com/search?q=Advani,,Advani,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
24,Kabir Panth,http://twitter.com/search?q=%22Kabir+Panth%22,,%22Kabir+Panth%22,80052.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
25,Gurjar,http://twitter.com/search?q=Gurjar,,Gurjar,70801.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
26,Kabir Sagar,http://twitter.com/search?q=%22Kabir+Sagar%22,,%22Kabir+Sagar%22,59963.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
27,Pulisic,http://twitter.com/search?q=Pulisic,,Pulisic,61060.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
28,#DelhiDemandsAyushman,http://twitter.com/search?q=%23DelhiDemandsAyushman,,%23DelhiDemandsAyushman,36789.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
29,#PMModi,http://twitter.com/search?q=%23PMModi,,%23PMModi,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
30,#PMNarendraModi,http://twitter.com/search?q=%23PMNarendraModi,,%23PMNarendraModi,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
31,#GreatTamilLeader_Prabhakaran,http://twitter.com/search?q=%23GreatTamilLeader_Prabhakaran,,%23GreatTamilLeader_Prabhakaran,31860.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
32,#DONT_FIGHT_THE_FEELING,http://twitter.com/search?q=%23DONT_FIGHT_THE_FEELING,,%23DONT_FIGHT_THE_FEELING,3377114.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
33,#MondayMotivation,http://twitter.com/search?q=%23MondayMotivation,,%23MondayMotivation,60620.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
34,#HarbhajanSingh,http://twitter.com/search?q=%23HarbhajanSingh,,%23HarbhajanSingh,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
35,#PetrolOnLoan,http://twitter.com/search?q=%23PetrolOnLoan,,%23PetrolOnLoan,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
36,#canceluniversityexams,http://twitter.com/search?q=%23canceluniversityexams,,%23canceluniversityexams,162292.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
37,#HealthForAll,http://twitter.com/search?q=%23HealthForAll,,%23HealthForAll,10862.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
38,#यथार्थ_कबीर_पंथ,http://twitter.com/search?q=%23%E0%A4%AF%E0%A4%A5%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%A5_%E0%A4%95%E0%A4%AC%E0%A5%80%E0%A4%B0_%E0%A4%AA%E0%A4%82%E0%A4%A5,,%23%E0%A4%AF%E0%A4%A5%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%A5_%E0%A4%95%E0%A4%AC%E0%A5%80%E0%A4%B0_%E0%A4%AA%E0%A4%82%E0%A4%A5,457229.0,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
39,#WakeUpCM,http://twitter.com/search?q=%23WakeUpCM,,%23WakeUpCM,,India,IN,2021-06-07T09:19:52Z,2021-06-05T09:26:13Z
