,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#HBDTHALAPATHYVijay,http://twitter.com/search?q=%23HBDTHALAPATHYVijay,,%23HBDTHALAPATHYVijay,1382724.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
1,#BharatThanksModiJi,http://twitter.com/search?q=%23BharatThanksModiJi,,%23BharatThanksModiJi,20185.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
2,#कांग्रेस_आ_रही_है,http://twitter.com/search?q=%23%E0%A4%95%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B8_%E0%A4%86_%E0%A4%B0%E0%A4%B9%E0%A5%80_%E0%A4%B9%E0%A5%88,,%23%E0%A4%95%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B8_%E0%A4%86_%E0%A4%B0%E0%A4%B9%E0%A5%80_%E0%A4%B9%E0%A5%88,18136.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
3,#BeastMode,http://twitter.com/search?q=%23BeastMode,,%23BeastMode,25157.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
4,#YuvaShakti,http://twitter.com/search?q=%23YuvaShakti,,%23YuvaShakti,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
5,namjoon,http://twitter.com/search?q=namjoon,,namjoon,290915.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
6,NJFAO,http://twitter.com/search?q=NJFAO,,NJFAO,11532.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
7,Versatile Sushant,http://twitter.com/search?q=%22Versatile+Sushant%22,,%22Versatile+Sushant%22,21577.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
8,Nepal,http://twitter.com/search?q=Nepal,,Nepal,13282.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
9,joonie,http://twitter.com/search?q=joonie,,joonie,15900.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
10,80 Lakh,http://twitter.com/search?q=%2280+Lakh%22,,%2280+Lakh%22,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
11,FIVE YEARS WITH ROSÉ,http://twitter.com/search?q=%22FIVE+YEARS+WITH+ROS%C3%89%22,,%22FIVE+YEARS+WITH+ROS%C3%89%22,135940.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
12,4M INSTA RAMCHARAN FANATICS,http://twitter.com/search?q=%224M+INSTA+RAMCHARAN+FANATICS%22,,%224M+INSTA+RAMCHARAN+FANATICS%22,16962.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
13,Shotgun,http://twitter.com/search?q=Shotgun,,Shotgun,18792.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
14,Azerbaijan,http://twitter.com/search?q=Azerbaijan,,Azerbaijan,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
15,New Zealand,http://twitter.com/search?q=%22New+Zealand%22,,%22New+Zealand%22,39362.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
16,महिला मोर्चा,http://twitter.com/search?q=%22%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE+%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%9A%E0%A4%BE%22,,%22%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE+%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%9A%E0%A4%BE%22,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
17,SHANTI OUT TOMORROW,http://twitter.com/search?q=%22SHANTI+OUT+TOMORROW%22,,%22SHANTI+OUT+TOMORROW%22,19586.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
18,75 Lakh,http://twitter.com/search?q=%2275+Lakh%22,,%2275+Lakh%22,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
19,Scope,http://twitter.com/search?q=Scope,,Scope,29206.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
20,Laporte,http://twitter.com/search?q=Laporte,,Laporte,10126.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
21,Idhu Beast,http://twitter.com/search?q=%22Idhu+Beast%22,,%22Idhu+Beast%22,101487.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
22,CBI FastTrack SSR Case,http://twitter.com/search?q=%22CBI+FastTrack+SSR+Case%22,,%22CBI+FastTrack+SSR+Case%22,187449.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
23,OUR MULTIACHIEVER JIN,http://twitter.com/search?q=%22OUR+MULTIACHIEVER+JIN%22,,%22OUR+MULTIACHIEVER+JIN%22,11308.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
24,Airtel,http://twitter.com/search?q=Airtel,,Airtel,10904.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
25,Yuvan,http://twitter.com/search?q=Yuvan,,Yuvan,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
26,Thalaiva,http://twitter.com/search?q=Thalaiva,,Thalaiva,12734.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
27,Advance,http://twitter.com/search?q=Advance,,Advance,182422.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
28,Verithanam,http://twitter.com/search?q=Verithanam,,Verithanam,19707.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
29,Man City,http://twitter.com/search?q=%22Man+City%22,,%22Man+City%22,14230.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
30,Made in India,http://twitter.com/search?q=%22Made+in+India%22,,%22Made+in+India%22,10511.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
31,HAPPY ANNIVERSARY RUBINAV,http://twitter.com/search?q=%22HAPPY+ANNIVERSARY+RUBINAV%22,,%22HAPPY+ANNIVERSARY+RUBINAV%22,245450.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
32,Vera,http://twitter.com/search?q=Vera,,Vera,67467.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
33,Nelson,http://twitter.com/search?q=Nelson,,Nelson,41604.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
34,Happy Birthday Anna,http://twitter.com/search?q=%22Happy+Birthday+Anna%22,,%22Happy+Birthday+Anna%22,35052.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
35,Raghuram Rajan,http://twitter.com/search?q=%22Raghuram+Rajan%22,,%22Raghuram+Rajan%22,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
36,#BEASTsecondlook,http://twitter.com/search?q=%23BEASTsecondlook,,%23BEASTsecondlook,36999.0,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
37,#DuaxAmaalLevitating,http://twitter.com/search?q=%23DuaxAmaalLevitating,,%23DuaxAmaalLevitating,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
38,#LargestVaccinationDrive,http://twitter.com/search?q=%23LargestVaccinationDrive,,%23LargestVaccinationDrive,,India,IN,2021-06-21T16:24:18Z,2021-06-21T03:54:53Z
