,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#DelhiCrime,http://twitter.com/search?q=%23DelhiCrime,,%23DelhiCrime,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
1,#हिंदुस्तान_जिंदाबाद,http://twitter.com/search?q=%23%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8_%E0%A4%9C%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%A6,,%23%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8_%E0%A4%9C%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%A6,54939.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
2,#Aari,http://twitter.com/search?q=%23Aari,,%23Aari,11452.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
3,SHINING STAR RUBINA,http://twitter.com/search?q=%22SHINING+STAR+RUBINA%22,,%22SHINING+STAR+RUBINA%22,252418.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
4,#TwitterFamLovesDarshan,http://twitter.com/search?q=%23TwitterFamLovesDarshan,,%23TwitterFamLovesDarshan,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
5,#tuesdayvibe,http://twitter.com/search?q=%23tuesdayvibe,,%23tuesdayvibe,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
6,McCarthy,http://twitter.com/search?q=McCarthy,,McCarthy,10089.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
7,Hindustan,http://twitter.com/search?q=Hindustan,,Hindustan,18550.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
8,Assam,http://twitter.com/search?q=Assam,,Assam,39799.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
9,Biden,http://twitter.com/search?q=Biden,,Biden,1713510.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
10,Israel,http://twitter.com/search?q=Israel,,Israel,104262.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
11,Bharat,http://twitter.com/search?q=Bharat,,Bharat,45338.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
12,Gambhir,http://twitter.com/search?q=Gambhir,,Gambhir,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
13,Trump,http://twitter.com/search?q=Trump,,Trump,2964720.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
14,Wolves,http://twitter.com/search?q=Wolves,,Wolves,28747.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
15,Android 10,http://twitter.com/search?q=%22Android+10%22,,%22Android+10%22,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
16,Bhagwa,http://twitter.com/search?q=Bhagwa,,Bhagwa,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
17,Emily,http://twitter.com/search?q=Emily,,Emily,301805.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
18,Saudi,http://twitter.com/search?q=Saudi,,Saudi,116029.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
19,Deepest,http://twitter.com/search?q=Deepest,,Deepest,17532.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
20,viral acharya,http://twitter.com/search?q=%22viral+acharya%22,,%22viral+acharya%22,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
21,Dean,http://twitter.com/search?q=Dean,,Dean,56229.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
22,rajan,http://twitter.com/search?q=rajan,,rajan,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
23,White House,http://twitter.com/search?q=%22White+House%22,,%22White+House%22,161007.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
24,Michigan,http://twitter.com/search?q=Michigan,,Michigan,409899.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
25,Tommy,http://twitter.com/search?q=Tommy,,Tommy,66322.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
26,America,http://twitter.com/search?q=America,,America,1056556.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
27,Captaincy,http://twitter.com/search?q=Captaincy,,Captaincy,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
28,preeti,http://twitter.com/search?q=preeti,,preeti,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
29,Magnus,http://twitter.com/search?q=Magnus,,Magnus,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
30,Arey,http://twitter.com/search?q=Arey,,Arey,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
31,AIMIM,http://twitter.com/search?q=AIMIM,,AIMIM,27427.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
32,Crypto,http://twitter.com/search?q=Crypto,,Crypto,115043.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
33,benjamin netanyahu,http://twitter.com/search?q=%22benjamin+netanyahu%22,,%22benjamin+netanyahu%22,10783.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
34,Ditto,http://twitter.com/search?q=Ditto,,Ditto,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
35,Virat,http://twitter.com/search?q=Virat,,Virat,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
36,namjoon,http://twitter.com/search?q=namjoon,,namjoon,201178.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
37,Grammy,http://twitter.com/search?q=Grammy,,Grammy,172066.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
38,Heartfelt,http://twitter.com/search?q=Heartfelt,,Heartfelt,15422.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
39,Conor,http://twitter.com/search?q=Conor,,Conor,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
40,Arabs,http://twitter.com/search?q=Arabs,,Arabs,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
41,akhil,http://twitter.com/search?q=akhil,,akhil,,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
42,Disney,http://twitter.com/search?q=Disney,,Disney,179266.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
43,Stay Safe,http://twitter.com/search?q=%22Stay+Safe%22,,%22Stay+Safe%22,266465.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
44,Senate,http://twitter.com/search?q=Senate,,Senate,377885.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
45,Sameer,http://twitter.com/search?q=Sameer,,Sameer,17186.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
46,Rohit,http://twitter.com/search?q=Rohit,,Rohit,13770.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
47,Deeply,http://twitter.com/search?q=Deeply,,Deeply,51940.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
48,श्री राम,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,40512.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
49,Samsung,http://twitter.com/search?q=Samsung,,Samsung,42010.0,India,IN,2020-11-24T00:31:40Z,2020-10-31T19:18:48Z
50,#DelhiCrime,http://twitter.com/search?q=%23DelhiCrime,,%23DelhiCrime,,Mumbai,IN,2020-11-24T00:31:41Z,2020-10-31T19:18:48Z
51,#हिंदुस्तान_जिंदाबाद,http://twitter.com/search?q=%23%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8_%E0%A4%9C%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%A6,,%23%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8_%E0%A4%9C%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%A6,54939.0,Mumbai,IN,2020-11-24T00:31:41Z,2020-10-31T19:18:48Z
52,#Aari,http://twitter.com/search?q=%23Aari,,%23Aari,11452.0,Mumbai,IN,2020-11-24T00:31:41Z,2020-10-31T19:18:48Z
53,SHINING STAR RUBINA,http://twitter.com/search?q=%22SHINING+STAR+RUBINA%22,,%22SHINING+STAR+RUBINA%22,252418.0,Mumbai,IN,2020-11-24T00:31:41Z,2020-10-31T19:18:48Z
