,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,Chelsea,http://twitter.com/search?q=Chelsea,,Chelsea,1101556.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
1,#CHERMA,http://twitter.com/search?q=%23CHERMA,,%23CHERMA,258541.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
2,Kante,http://twitter.com/search?q=Kante,,Kante,329499.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
3,#ThursdayThoughts,http://twitter.com/search?q=%23ThursdayThoughts,,%23ThursdayThoughts,,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
4,Tuchel,http://twitter.com/search?q=Tuchel,,Tuchel,193473.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
5,#UCLfinal,http://twitter.com/search?q=%23UCLfinal,,%23UCLfinal,16999.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
6,#KTBFFH,http://twitter.com/search?q=%23KTBFFH,,%23KTBFFH,12911.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
7,#SN15,http://twitter.com/search?q=%23SN15,,%23SN15,14811.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
8,Hazard,http://twitter.com/search?q=Hazard,,Hazard,297127.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
9,Havertz,http://twitter.com/search?q=Havertz,,Havertz,73694.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
10,Mason Mount,http://twitter.com/search?q=%22Mason+Mount%22,,%22Mason+Mount%22,66203.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
11,Zidane,http://twitter.com/search?q=Zidane,,Zidane,155208.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
12,Mendy,http://twitter.com/search?q=Mendy,,Mendy,121761.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
13,Werner,http://twitter.com/search?q=Werner,,Werner,130759.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
14,Pulisic,http://twitter.com/search?q=Pulisic,,Pulisic,69926.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
15,Istanbul,http://twitter.com/search?q=Istanbul,,Istanbul,114243.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
16,Kroos,http://twitter.com/search?q=Kroos,,Kroos,47880.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
17,Ramos,http://twitter.com/search?q=Ramos,,Ramos,129090.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
18,SSRians Help In Covid Crisis,http://twitter.com/search?q=%22SSRians+Help+In+Covid+Crisis%22,,%22SSRians+Help+In+Covid+Crisis%22,56930.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
19,Modric,http://twitter.com/search?q=Modric,,Modric,37550.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
20,Lampard,http://twitter.com/search?q=Lampard,,Lampard,41701.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
21,Vini,http://twitter.com/search?q=Vini,,Vini,44683.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
22,Nacho,http://twitter.com/search?q=Nacho,,Nacho,42724.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
23,Rudiger,http://twitter.com/search?q=Rudiger,,Rudiger,18849.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
24,Timo,http://twitter.com/search?q=Timo,,Timo,56097.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
25,Benzema,http://twitter.com/search?q=Benzema,,Benzema,78335.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
26,May Allah,http://twitter.com/search?q=%22May+Allah%22,,%22May+Allah%22,47435.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
27,Liverpool,http://twitter.com/search?q=Liverpool,,Liverpool,75577.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
28,Thiago Silva,http://twitter.com/search?q=%22Thiago+Silva%22,,%22Thiago+Silva%22,38453.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
29,Blues,http://twitter.com/search?q=Blues,,Blues,75445.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
30,O Allah,http://twitter.com/search?q=%22O+Allah%22,,%22O+Allah%22,31101.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
31,goregaon west,http://twitter.com/search?q=%22goregaon+west%22,,%22goregaon+west%22,,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
32,Sehri,http://twitter.com/search?q=Sehri,,Sehri,,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
33,Ya Allah,http://twitter.com/search?q=%22Ya+Allah%22,,%22Ya+Allah%22,143142.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
34,Arsenal,http://twitter.com/search?q=Arsenal,,Arsenal,86492.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
35,Ronaldo,http://twitter.com/search?q=Ronaldo,,Ronaldo,66546.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
36,Barca,http://twitter.com/search?q=Barca,,Barca,79836.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
37,South Africa,http://twitter.com/search?q=%22South+Africa%22,,%22South+Africa%22,36344.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
38,Man City,http://twitter.com/search?q=%22Man+City%22,,%22Man+City%22,97209.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
39,beshaq,http://twitter.com/search?q=beshaq,,beshaq,,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
40,Biden,http://twitter.com/search?q=Biden,,Biden,520721.0,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
41,Azpi,http://twitter.com/search?q=Azpi,,Azpi,,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
42,Indian Muslims,http://twitter.com/search?q=%22Indian+Muslims%22,,%22Indian+Muslims%22,,India,IN,2021-05-06T00:42:35Z,2021-04-13T14:11:27Z
