,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#ArmyDay,http://twitter.com/search?q=%23ArmyDay,,%23ArmyDay,65976.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
1,#ArnabGoswami,http://twitter.com/search?q=%23ArnabGoswami,,%23ArnabGoswami,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
2,#IndianGadgetAwards,http://twitter.com/search?q=%23IndianGadgetAwards,,%23IndianGadgetAwards,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
3,#SalaarSagaBegins,http://twitter.com/search?q=%23SalaarSagaBegins,,%23SalaarSagaBegins,244078.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
4,#DimTheLights,http://twitter.com/search?q=%23DimTheLights,,%23DimTheLights,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
5,Jai Hind,http://twitter.com/search?q=%22Jai+Hind%22,,%22Jai+Hind%22,26589.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
6,Sunanda Sharma,http://twitter.com/search?q=%22Sunanda+Sharma%22,,%22Sunanda+Sharma%22,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
7,pagalnahihona by sonusood,http://twitter.com/search?q=%22pagalnahihona+by+sonusood%22,,%22pagalnahihona+by+sonusood%22,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
8,भारतीय सेना,http://twitter.com/search?q=%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF+%E0%A4%B8%E0%A5%87%E0%A4%A8%E0%A4%BE%22,,%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF+%E0%A4%B8%E0%A5%87%E0%A4%A8%E0%A4%BE%22,51249.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
9,Mumbai Police,http://twitter.com/search?q=%22Mumbai+Police%22,,%22Mumbai+Police%22,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
10,Labuschagne,http://twitter.com/search?q=Labuschagne,,Labuschagne,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
11,Nattu,http://twitter.com/search?q=Nattu,,Nattu,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
12,Wade,http://twitter.com/search?q=Wade,,Wade,14619.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
13,Xiaomi,http://twitter.com/search?q=Xiaomi,,Xiaomi,35693.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
14,Jinki,http://twitter.com/search?q=Jinki,,Jinki,27991.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
15,Padhai,http://twitter.com/search?q=Padhai,,Padhai,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
16,Saini,http://twitter.com/search?q=Saini,,Saini,10600.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
17,rahane,http://twitter.com/search?q=rahane,,rahane,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
18,Joe Root,http://twitter.com/search?q=%22Joe+Root%22,,%22Joe+Root%22,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
19,Shardul Thakur,http://twitter.com/search?q=%22Shardul+Thakur%22,,%22Shardul+Thakur%22,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
20,Kuldeep,http://twitter.com/search?q=Kuldeep,,Kuldeep,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
21,पूर्व मुख्यमंत्री,http://twitter.com/search?q=%22%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5+%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,,%22%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5+%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,13413.0,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
22,Bhabhi ji,http://twitter.com/search?q=%22Bhabhi+ji%22,,%22Bhabhi+ji%22,,India,IN,2021-01-15T08:41:44Z,2021-01-14T03:01:48Z
