,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#ThursdayThoughts,http://twitter.com/search?q=%23ThursdayThoughts,,%23ThursdayThoughts,36211.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
1,#9MonthsOfFarmersProtest,http://twitter.com/search?q=%239MonthsOfFarmersProtest,,%239MonthsOfFarmersProtest,92365.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
2,#INDvENG,http://twitter.com/search?q=%23INDvENG,,%23INDvENG,31342.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
3,#रेल_ग्रुपD_परीक्षा_कराओ,http://twitter.com/search?q=%23%E0%A4%B0%E0%A5%87%E0%A4%B2_%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%81%E0%A4%AAD_%E0%A4%AA%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE_%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%93,,%23%E0%A4%B0%E0%A5%87%E0%A4%B2_%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%81%E0%A4%AAD_%E0%A4%AA%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE_%E0%A4%95%E0%A4%B0%E0%A4%BE%E0%A4%93,136703.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
4,#IndiaOnSale,http://twitter.com/search?q=%23IndiaOnSale,,%23IndiaOnSale,162825.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
5,Megan,http://twitter.com/search?q=Megan,,Megan,741093.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
6,श्री हरि,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%B0%E0%A4%BF%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%B0%E0%A4%BF%22,24727.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
7,HAPPY BIRTHDAY RUBINA,http://twitter.com/search?q=%22HAPPY+BIRTHDAY+RUBINA%22,,%22HAPPY+BIRTHDAY+RUBINA%22,285163.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
8,नमो नारायण,http://twitter.com/search?q=%22%E0%A4%A8%E0%A4%AE%E0%A5%8B+%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%22,,%22%E0%A4%A8%E0%A4%AE%E0%A5%8B+%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%22,,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
9,Kohli,http://twitter.com/search?q=Kohli,,Kohli,72251.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
10,WE LOVE SIDHARTH SHUKLA,http://twitter.com/search?q=%22WE+LOVE+SIDHARTH+SHUKLA%22,,%22WE+LOVE+SIDHARTH+SHUKLA%22,120733.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
11,श्री राम,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,80072.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
12,मदर टेरेसा,http://twitter.com/search?q=%22%E0%A4%AE%E0%A4%A6%E0%A4%B0+%E0%A4%9F%E0%A5%87%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A4%BE%22,,%22%E0%A4%AE%E0%A4%A6%E0%A4%B0+%E0%A4%9F%E0%A5%87%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A4%BE%22,11621.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
13,भारत रत्न,http://twitter.com/search?q=%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4+%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%22,,%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4+%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%22,,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
14,England,http://twitter.com/search?q=England,,England,121000.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
15,Pujara,http://twitter.com/search?q=Pujara,,Pujara,14197.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
16,Anderson,http://twitter.com/search?q=Anderson,,Anderson,53859.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
17,Justice For Bapuji,http://twitter.com/search?q=%22Justice+For+Bapuji%22,,%22Justice+For+Bapuji%22,34046.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
18,श्री कृष्ण,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,18280.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
19,SSR DESERVES JUSTICE,http://twitter.com/search?q=%22SSR+DESERVES+JUSTICE%22,,%22SSR+DESERVES+JUSTICE%22,67525.0,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
20,Rahane,http://twitter.com/search?q=Rahane,,Rahane,,India,IN,2021-08-26T08:16:35Z,2021-08-25T13:31:18Z
