,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#DishaAndSSRHomicide,http://twitter.com/search?q=%23DishaAndSSRHomicide,,%23DishaAndSSRHomicide,298839.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
1,#FOURTHCOUNTDOWN,http://twitter.com/search?q=%23FOURTHCOUNTDOWN,,%23FOURTHCOUNTDOWN,156144.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
2,#ModijiJhootMatBolo,http://twitter.com/search?q=%23ModijiJhootMatBolo,,%23ModijiJhootMatBolo,31952.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
3,#CBITakesOver,http://twitter.com/search?q=%23CBITakesOver,,%23CBITakesOver,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
4,Shan Masood,http://twitter.com/search?q=%22Shan+Masood%22,,%22Shan+Masood%22,12671.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
5,#मंदिर_नही_रोजगार_चाहिए,http://twitter.com/search?q=%23%E0%A4%AE%E0%A4%82%E0%A4%A6%E0%A4%BF%E0%A4%B0_%E0%A4%A8%E0%A4%B9%E0%A5%80_%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%97%E0%A4%BE%E0%A4%B0_%E0%A4%9A%E0%A4%BE%E0%A4%B9%E0%A4%BF%E0%A4%8F,,%23%E0%A4%AE%E0%A4%82%E0%A4%A6%E0%A4%BF%E0%A4%B0_%E0%A4%A8%E0%A4%B9%E0%A5%80_%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%97%E0%A4%BE%E0%A4%B0_%E0%A4%9A%E0%A4%BE%E0%A4%B9%E0%A4%BF%E0%A4%8F,25782.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
6,HINDU SHER AKSHAY KUMAR,http://twitter.com/search?q=%22HINDU+SHER+AKSHAY+KUMAR%22,,%22HINDU+SHER+AKSHAY+KUMAR%22,60939.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
7,shooterdadichandro onroposo,http://twitter.com/search?q=%22shooterdadichandro+onroposo%22,,%22shooterdadichandro+onroposo%22,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
8,Shruti Modi,http://twitter.com/search?q=%22Shruti+Modi%22,,%22Shruti+Modi%22,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
9,Joon,http://twitter.com/search?q=Joon,,Joon,79235.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
10,MXTakaTak TalentKaAdda,http://twitter.com/search?q=%22MXTakaTak+TalentKaAdda%22,,%22MXTakaTak+TalentKaAdda%22,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
11,Garcia,http://twitter.com/search?q=Garcia,,Garcia,80944.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
12,Buttler,http://twitter.com/search?q=Buttler,,Buttler,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
13,Binod,http://twitter.com/search?q=Binod,,Binod,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
14,2 Million,http://twitter.com/search?q=%222+Million%22,,%222+Million%22,31110.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
15,Rs 10,http://twitter.com/search?q=%22Rs+10%22,,%22Rs+10%22,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
16,Younis Khan,http://twitter.com/search?q=%22Younis+Khan%22,,%22Younis+Khan%22,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
17,#SavePangong,http://twitter.com/search?q=%23SavePangong,,%23SavePangong,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
18,#SaveGirlChild,http://twitter.com/search?q=%23SaveGirlChild,,%23SaveGirlChild,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
19,#VijayMallya,http://twitter.com/search?q=%23VijayMallya,,%23VijayMallya,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
20,#ShameOnAajTak,http://twitter.com/search?q=%23ShameOnAajTak,,%23ShameOnAajTak,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
21,#5YearsforNONBBIHSrimanthudu,http://twitter.com/search?q=%235YearsforNONBBIHSrimanthudu,,%235YearsforNONBBIHSrimanthudu,28053.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
22,#हगिया_रुदाली,http://twitter.com/search?q=%23%E0%A4%B9%E0%A4%97%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A4%BE%E0%A4%B2%E0%A5%80,,%23%E0%A4%B9%E0%A4%97%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A4%BE%E0%A4%B2%E0%A5%80,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
23,#AlwaysWithYouDarshan,http://twitter.com/search?q=%23AlwaysWithYouDarshan,,%23AlwaysWithYouDarshan,17646.0,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
24,#எங்கெங்கும்கலைஞர்,http://twitter.com/search?q=%23%E0%AE%8E%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%86%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AF%8D%E0%AE%95%E0%AE%B2%E0%AF%88%E0%AE%9E%E0%AE%B0%E0%AF%8D,,%23%E0%AE%8E%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%86%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AF%8D%E0%AE%95%E0%AE%B2%E0%AF%88%E0%AE%9E%E0%AE%B0%E0%AF%8D,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
25,#SushantDiaryOnTimesNow,http://twitter.com/search?q=%23SushantDiaryOnTimesNow,,%23SushantDiaryOnTimesNow,,India,IN,2020-08-06T16:10:03Z,2020-08-06T16:03:57Z
