,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#MoteraCricketStadium,http://twitter.com/search?q=%23MoteraCricketStadium,,%23MoteraCricketStadium,12002.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
1,#nseindia,http://twitter.com/search?q=%23nseindia,,%23nseindia,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
2,#daretoleap,http://twitter.com/search?q=%23daretoleap,,%23daretoleap,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
3,#stufflistingsarmy,http://twitter.com/search?q=%23stufflistingsarmy,,%23stufflistingsarmy,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
4,#KisanKaSammanPMKisan,http://twitter.com/search?q=%23KisanKaSammanPMKisan,,%23KisanKaSammanPMKisan,54035.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
5,Sushant Will Get Justice,http://twitter.com/search?q=%22Sushant+Will+Get+Justice%22,,%22Sushant+Will+Get+Justice%22,77416.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
6,नरेंद्र मोदी स्टेडियम,http://twitter.com/search?q=%22%E0%A4%A8%E0%A4%B0%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%8D%E0%A4%B0+%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80+%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%AE%22,,%22%E0%A4%A8%E0%A4%B0%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%8D%E0%A4%B0+%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80+%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%AE%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
7,Feel The Power,http://twitter.com/search?q=%22Feel+The+Power%22,,%22Feel+The+Power%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
8,Young Players,http://twitter.com/search?q=%22Young+Players%22,,%22Young+Players%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
9,PLAY IPL WIN,http://twitter.com/search?q=%22PLAY+IPL+WIN%22,,%22PLAY+IPL+WIN%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
10,Jennie,http://twitter.com/search?q=Jennie,,Jennie,1582658.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
11,The Chainsmokers,http://twitter.com/search?q=%22The+Chainsmokers%22,,%22The+Chainsmokers%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
12,Rajiv Gandhi,http://twitter.com/search?q=%22Rajiv+Gandhi%22,,%22Rajiv+Gandhi%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
13,jungkook,http://twitter.com/search?q=jungkook,,jungkook,1468480.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
14,GWS JAYA SAWANT JI,http://twitter.com/search?q=%22GWS+JAYA+SAWANT+JI%22,,%22GWS+JAYA+SAWANT+JI%22,23825.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
15,क्रिकेट स्टेडियम,http://twitter.com/search?q=%22%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%9F+%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%AE%22,,%22%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%9F+%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%AE%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
16,President Ram Nath Kovind,http://twitter.com/search?q=%22President+Ram+Nath+Kovind%22,,%22President+Ram+Nath+Kovind%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
17,Kollam,http://twitter.com/search?q=Kollam,,Kollam,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
18,Wire,http://twitter.com/search?q=Wire,,Wire,32473.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
19,over 11,http://twitter.com/search?q=%22over+11%22,,%22over+11%22,15193.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
20,Amoled,http://twitter.com/search?q=Amoled,,Amoled,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
21,Ministry of Fisheries,http://twitter.com/search?q=%22Ministry+of+Fisheries%22,,%22Ministry+of+Fisheries%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
22,thangassery beach,http://twitter.com/search?q=%22thangassery+beach%22,,%22thangassery+beach%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
23,gdragon,http://twitter.com/search?q=gdragon,,gdragon,254928.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
24,India and England,http://twitter.com/search?q=%22India+and+England%22,,%22India+and+England%22,,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
25,Trading,http://twitter.com/search?q=Trading,,Trading,109987.0,India,IN,2021-02-24T08:17:16Z,2021-02-23T11:53:37Z
