,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#HBDSuperstarMaheshBabu,http://twitter.com/search?q=%23HBDSuperstarMaheshBabu,,%23HBDSuperstarMaheshBabu,826613.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
1,#mondaythoughts,http://twitter.com/search?q=%23mondaythoughts,,%23mondaythoughts,53671.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
2,#ArrestAshwiniUpadhyay,http://twitter.com/search?q=%23ArrestAshwiniUpadhyay,,%23ArrestAshwiniUpadhyay,41161.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
3,We Love You Sushant,http://twitter.com/search?q=%22We+Love+You+Sushant%22,,%22We+Love+You+Sushant%22,95364.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
4,#justicefortraders,http://twitter.com/search?q=%23justicefortraders,,%23justicefortraders,,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
5,#2YearsWithWinterBear,http://twitter.com/search?q=%232YearsWithWinterBear,,%232YearsWithWinterBear,283120.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
6,CBI Y KWAN Paid RheaC Jaya,http://twitter.com/search?q=%22CBI+Y+KWAN+Paid+RheaC+Jaya%22,,%22CBI+Y+KWAN+Paid+RheaC+Jaya%22,129216.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
7,GOOD DAY WITH V,http://twitter.com/search?q=%22GOOD+DAY+WITH+V%22,,%22GOOD+DAY+WITH+V%22,166729.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
8,seokjin,http://twitter.com/search?q=seokjin,,seokjin,771621.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
9,SHINING PRECIOUS JIN,http://twitter.com/search?q=%22SHINING+PRECIOUS+JIN%22,,%22SHINING+PRECIOUS+JIN%22,104142.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
10,Jantar Mantar,http://twitter.com/search?q=%22Jantar+Mantar%22,,%22Jantar+Mantar%22,24664.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
11,ONE YEAR OF NAAGIN5,http://twitter.com/search?q=%22ONE+YEAR+OF+NAAGIN5%22,,%22ONE+YEAR+OF+NAAGIN5%22,45379.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
12,Delhi Police,http://twitter.com/search?q=%22Delhi+Police%22,,%22Delhi+Police%22,32793.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
13,Unknown,http://twitter.com/search?q=Unknown,,Unknown,89845.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
14,Time To Lead,http://twitter.com/search?q=%22Time+To+Lead%22,,%22Time+To+Lead%22,98729.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
15,200 ARMYs,http://twitter.com/search?q=%22200+ARMYs%22,,%22200+ARMYs%22,105934.0,India,IN,2021-08-10T00:48:57Z,2021-08-03T04:36:41Z
