,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#ATMCHE,http://twitter.com/search?q=%23ATMCHE,,%23ATMCHE,115453.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
1,Giroud,http://twitter.com/search?q=Giroud,,Giroud,148928.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
2,Alonso,http://twitter.com/search?q=Alonso,,Alonso,24175.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
3,Werner,http://twitter.com/search?q=Werner,,Werner,28895.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
4,Lazio,http://twitter.com/search?q=Lazio,,Lazio,66032.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
5,#TigerWoods,http://twitter.com/search?q=%23TigerWoods,,%23TigerWoods,15164.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
6,Christensen,http://twitter.com/search?q=Christensen,,Christensen,11729.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
7,Bayern,http://twitter.com/search?q=Bayern,,Bayern,103085.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
8,Suarez,http://twitter.com/search?q=Suarez,,Suarez,63801.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
9,#COYB,http://twitter.com/search?q=%23COYB,,%23COYB,,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
10,SSR SE RAABTA,http://twitter.com/search?q=%22SSR+SE+RAABTA%22,,%22SSR+SE+RAABTA%22,105865.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
11,#KTBFFH,http://twitter.com/search?q=%23KTBFFH,,%23KTBFFH,,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
12,#ChampionsLeague,http://twitter.com/search?q=%23ChampionsLeague,,%23ChampionsLeague,15441.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
13,WHAT A GOAL,http://twitter.com/search?q=%22WHAT+A+GOAL%22,,%22WHAT+A+GOAL%22,21611.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
14,La Liga,http://twitter.com/search?q=%22La+Liga%22,,%22La+Liga%22,49072.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
15,Tuchel,http://twitter.com/search?q=Tuchel,,Tuchel,42490.0,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
16,Thiago Silva,http://twitter.com/search?q=%22Thiago+Silva%22,,%22Thiago+Silva%22,,India,IN,2021-02-24T00:35:14Z,2021-02-11T19:02:44Z
