,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#SamsungGalaxyF12,http://twitter.com/search?q=%23SamsungGalaxyF12,,%23SamsungGalaxyF12,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
1,#MondayMotivation,http://twitter.com/search?q=%23MondayMotivation,,%23MondayMotivation,25602.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
2,#मोदीजी_नक्सलियों_को_साफ_करो,http://twitter.com/search?q=%23%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80%E0%A4%9C%E0%A5%80_%E0%A4%A8%E0%A4%95%E0%A5%8D%E0%A4%B8%E0%A4%B2%E0%A4%BF%E0%A4%AF%E0%A5%8B%E0%A4%82_%E0%A4%95%E0%A5%8B_%E0%A4%B8%E0%A4%BE%E0%A4%AB_%E0%A4%95%E0%A4%B0%E0%A5%8B,,%23%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80%E0%A4%9C%E0%A5%80_%E0%A4%A8%E0%A4%95%E0%A5%8D%E0%A4%B8%E0%A4%B2%E0%A4%BF%E0%A4%AF%E0%A5%8B%E0%A4%82_%E0%A4%95%E0%A5%8B_%E0%A4%B8%E0%A4%BE%E0%A4%AB_%E0%A4%95%E0%A4%B0%E0%A5%8B,13290.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
3,#RafaleScam,http://twitter.com/search?q=%23RafaleScam,,%23RafaleScam,10267.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
4,#HBDRashmikaMandanna,http://twitter.com/search?q=%23HBDRashmikaMandanna,,%23HBDRashmikaMandanna,13305.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
5,SSR Wrong Height Recorded,http://twitter.com/search?q=%22SSR+Wrong+Height+Recorded%22,,%22SSR+Wrong+Height+Recorded%22,61926.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
6,Bombay HC,http://twitter.com/search?q=%22Bombay+HC%22,,%22Bombay+HC%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
7,Bombay High Court,http://twitter.com/search?q=%22Bombay+High+Court%22,,%22Bombay+High+Court%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
8,True 48MP,http://twitter.com/search?q=%22True+48MP%22,,%22True+48MP%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
9,BOYFRIEND REVEAL,http://twitter.com/search?q=%22BOYFRIEND+REVEAL%22,,%22BOYFRIEND+REVEAL%22,64538.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
10,8nm Exynos 850 processor,http://twitter.com/search?q=%228nm+Exynos+850+processor%22,,%228nm+Exynos+850+processor%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
11,Param Bir Singh,http://twitter.com/search?q=%22Param+Bir+Singh%22,,%22Param+Bir+Singh%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
12,Rafael,http://twitter.com/search?q=Rafael,,Rafael,159339.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
13,Jagdalpur,http://twitter.com/search?q=Jagdalpur,,Jagdalpur,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
14,Dassault,http://twitter.com/search?q=Dassault,,Dassault,14496.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
15,Pariksha Pe Charcha,http://twitter.com/search?q=%22Pariksha+Pe+Charcha%22,,%22Pariksha+Pe+Charcha%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
16,Edited,http://twitter.com/search?q=Edited,,Edited,38314.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
17,बाबू जगजीवन राम,http://twitter.com/search?q=%22%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A5%82+%E0%A4%9C%E0%A4%97%E0%A4%9C%E0%A5%80%E0%A4%B5%E0%A4%A8+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A5%82+%E0%A4%9C%E0%A4%97%E0%A4%9C%E0%A5%80%E0%A4%B5%E0%A4%A8+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
18,BTS IS COMING,http://twitter.com/search?q=%22BTS+IS+COMING%22,,%22BTS+IS+COMING%22,165444.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
19,KTH1 IS COMING,http://twitter.com/search?q=%22KTH1+IS+COMING%22,,%22KTH1+IS+COMING%22,61213.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
20,Ram Setu,http://twitter.com/search?q=%22Ram+Setu%22,,%22Ram+Setu%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
21,COMEBACK IN MAY,http://twitter.com/search?q=%22COMEBACK+IN+MAY%22,,%22COMEBACK+IN+MAY%22,59708.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
22,Monster,http://twitter.com/search?q=Monster,,Monster,189192.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
23,Naxalites,http://twitter.com/search?q=Naxalites,,Naxalites,18836.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
24,Jawans,http://twitter.com/search?q=Jawans,,Jawans,106769.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
25,Wikipedia,http://twitter.com/search?q=Wikipedia,,Wikipedia,47026.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
26,Pulwama,http://twitter.com/search?q=Pulwama,,Pulwama,15298.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
27,rtpcr,http://twitter.com/search?q=rtpcr,,rtpcr,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
28,Soldiers,http://twitter.com/search?q=Soldiers,,Soldiers,103801.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
29,Om Namah Shivay,http://twitter.com/search?q=%22Om+Namah+Shivay%22,,%22Om+Namah+Shivay%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
30,Varavara Rao,http://twitter.com/search?q=%22Varavara+Rao%22,,%22Varavara+Rao%22,24993.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
31,WazirX,http://twitter.com/search?q=WazirX,,WazirX,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
32,Jay Hind,http://twitter.com/search?q=%22Jay+Hind%22,,%22Jay+Hind%22,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
33,#YogiAdityanath,http://twitter.com/search?q=%23YogiAdityanath,,%23YogiAdityanath,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
34,#lockdown2021,http://twitter.com/search?q=%23lockdown2021,,%23lockdown2021,10124.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
35,#BhumiPednekar,http://twitter.com/search?q=%23BhumiPednekar,,%23BhumiPednekar,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
36,#mondaythoughts,http://twitter.com/search?q=%23mondaythoughts,,%23mondaythoughts,12142.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
37,#NDAWinningTamilNadu,http://twitter.com/search?q=%23NDAWinningTamilNadu,,%23NDAWinningTamilNadu,21852.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
38,#VickyKaushal,http://twitter.com/search?q=%23VickyKaushal,,%23VickyKaushal,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
39,#NationalMaritimeDay,http://twitter.com/search?q=%23NationalMaritimeDay,,%23NationalMaritimeDay,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
40,#CongressWithNaxals,http://twitter.com/search?q=%23CongressWithNaxals,,%23CongressWithNaxals,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
41,#TouristHomeMinister,http://twitter.com/search?q=%23TouristHomeMinister,,%23TouristHomeMinister,10395.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
42,#CrackTheCode,http://twitter.com/search?q=%23CrackTheCode,,%23CrackTheCode,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
43,#QuintondeKock,http://twitter.com/search?q=%23QuintondeKock,,%23QuintondeKock,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
44,#MondayVibes,http://twitter.com/search?q=%23MondayVibes,,%23MondayVibes,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
45,#nationalcrush,http://twitter.com/search?q=%23nationalcrush,,%23nationalcrush,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
46,#ROGPhone5,http://twitter.com/search?q=%23ROGPhone5,,%23ROGPhone5,,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
47,#ShaheedJawan_ShaheedKisan,http://twitter.com/search?q=%23ShaheedJawan_ShaheedKisan,,%23ShaheedJawan_ShaheedKisan,61199.0,India,IN,2021-04-05T08:05:10Z,2021-04-04T03:38:33Z
