,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#MUNRBL,http://twitter.com/search?q=%23MUNRBL,,%23MUNRBL,48158.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
1,Marcus Rashford,http://twitter.com/search?q=%22Marcus+Rashford%22,,%22Marcus+Rashford%22,105972.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
2,#JuveBarca,http://twitter.com/search?q=%23JuveBarca,,%23JuveBarca,94027.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
3,Pedri,http://twitter.com/search?q=Pedri,,Pedri,54556.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
4,#MIvsRCB,http://twitter.com/search?q=%23MIvsRCB,,%23MIvsRCB,44048.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
5,Griezmann,http://twitter.com/search?q=Griezmann,,Griezmann,36544.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
6,Dembele,http://twitter.com/search?q=Dembele,,Dembele,51360.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
7,#chennairains,http://twitter.com/search?q=%23chennairains,,%23chennairains,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
8,Messi,http://twitter.com/search?q=Messi,,Messi,169161.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
9,chanyeol,http://twitter.com/search?q=chanyeol,,chanyeol,338953.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
10,Pogba,http://twitter.com/search?q=Pogba,,Pogba,45062.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
11,#ThursdayMotivation,http://twitter.com/search?q=%23ThursdayMotivation,,%23ThursdayMotivation,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
12,Nagelsmann,http://twitter.com/search?q=Nagelsmann,,Nagelsmann,16161.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
13,Surya,http://twitter.com/search?q=Surya,,Surya,80941.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
14,RB Leipzig,http://twitter.com/search?q=%22RB+Leipzig%22,,%22RB+Leipzig%22,40552.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
15,Pirlo,http://twitter.com/search?q=Pirlo,,Pirlo,21663.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
16,श्री हरि,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%B0%E0%A4%BF%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%B0%E0%A4%BF%22,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
17,Kohli,http://twitter.com/search?q=Kohli,,Kohli,30364.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
18,Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,,%22Old+Trafford%22,15282.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
19,Juventus,http://twitter.com/search?q=Juventus,,Juventus,110177.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
20,Shaw,http://twitter.com/search?q=Shaw,,Shaw,21376.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
21,MOTM,http://twitter.com/search?q=MOTM,,MOTM,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
22,Werner,http://twitter.com/search?q=Werner,,Werner,32675.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
23,Rashy,http://twitter.com/search?q=Rashy,,Rashy,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
24,Champions League,http://twitter.com/search?q=%22Champions+League%22,,%22Champions+League%22,130675.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
25,Pastor Fred,http://twitter.com/search?q=%22Pastor+Fred%22,,%22Pastor+Fred%22,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
26,Chelsea,http://twitter.com/search?q=Chelsea,,Chelsea,132461.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
27,Donny,http://twitter.com/search?q=Donny,,Donny,34083.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
28,Bundesliga,http://twitter.com/search?q=Bundesliga,,Bundesliga,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
29,Kante,http://twitter.com/search?q=Kante,,Kante,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
30,Barcelona,http://twitter.com/search?q=Barcelona,,Barcelona,172245.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
31,manish,http://twitter.com/search?q=manish,,manish,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
32,Morris,http://twitter.com/search?q=Morris,,Morris,20676.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
33,selectors,http://twitter.com/search?q=selectors,,selectors,11529.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
34,Australia,http://twitter.com/search?q=Australia,,Australia,109465.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
35,Mr. President,http://twitter.com/search?q=%22Mr.+President%22,,%22Mr.+President%22,34117.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
36,Act of God,http://twitter.com/search?q=%22Act+of+God%22,,%22Act+of+God%22,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
37,Germany,http://twitter.com/search?q=Germany,,Germany,107911.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
38,Team India,http://twitter.com/search?q=%22Team+India%22,,%22Team+India%22,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
39,Bappi,http://twitter.com/search?q=Bappi,,Bappi,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
40,Macron,http://twitter.com/search?q=Macron,,Macron,593545.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
41,The Holy Quran,http://twitter.com/search?q=%22The+Holy+Quran%22,,%22The+Holy+Quran%22,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
42,SHUT UP,http://twitter.com/search?q=%22SHUT+UP%22,,%22SHUT+UP%22,145239.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
43,#BCCIpolitics,http://twitter.com/search?q=%23BCCIpolitics,,%23BCCIpolitics,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
44,#OleIn,http://twitter.com/search?q=%23OleIn,,%23OleIn,,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
45,#SadhviExposesParamBir,http://twitter.com/search?q=%23SadhviExposesParamBir,,%23SadhviExposesParamBir,48056.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
46,#XSXFridgeSweeps,http://twitter.com/search?q=%23XSXFridgeSweeps,,%23XSXFridgeSweeps,130545.0,India,IN,2020-10-29T00:45:52Z,2020-10-22T01:19:23Z
