,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#SRHvDC,http://twitter.com/search?q=%23SRHvDC,,%23SRHvDC,43919.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
1,#StayStrongIndia,http://twitter.com/search?q=%23StayStrongIndia,,%23StayStrongIndia,19269.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
2,#Oscars,http://twitter.com/search?q=%23Oscars,,%23Oscars,386667.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
3,#superover,http://twitter.com/search?q=%23superover,,%23superover,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
4,#kanewilliamson,http://twitter.com/search?q=%23kanewilliamson,,%23kanewilliamson,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
5,Bairstow,http://twitter.com/search?q=Bairstow,,Bairstow,13645.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
6,Warner,http://twitter.com/search?q=Warner,,Warner,22688.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
7,SSRians Unite To Defeat Covid,http://twitter.com/search?q=%22SSRians+Unite+To+Defeat+Covid%22,,%22SSRians+Unite+To+Defeat+Covid%22,57052.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
8,Anupam Kher,http://twitter.com/search?q=%22Anupam+Kher%22,,%22Anupam+Kher%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
9,Promising Young Woman,http://twitter.com/search?q=%22Promising+Young+Woman%22,,%22Promising+Young+Woman%22,19889.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
10,Virat Singh,http://twitter.com/search?q=%22Virat+Singh%22,,%22Virat+Singh%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
11,Bilbao,http://twitter.com/search?q=Bilbao,,Bilbao,23698.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
12,Mr. President,http://twitter.com/search?q=%22Mr.+President%22,,%22Mr.+President%22,17007.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
13,Spurs,http://twitter.com/search?q=Spurs,,Spurs,107852.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
14,manish pandey,http://twitter.com/search?q=%22manish+pandey%22,,%22manish+pandey%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
15,atletico,http://twitter.com/search?q=atletico,,atletico,75643.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
16,vijay shankar,http://twitter.com/search?q=%22vijay+shankar%22,,%22vijay+shankar%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
17,Ashwin,http://twitter.com/search?q=Ashwin,,Ashwin,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
18,May Allah,http://twitter.com/search?q=%22May+Allah%22,,%22May+Allah%22,52472.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
19,Beshak,http://twitter.com/search?q=Beshak,,Beshak,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
20,US NSA Jake Sullivan,http://twitter.com/search?q=%22US+NSA+Jake+Sullivan%22,,%22US+NSA+Jake+Sullivan%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
21,Samad,http://twitter.com/search?q=Samad,,Samad,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
22,Michael,http://twitter.com/search?q=Michael,,Michael,189015.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
23,Prophet Muhammad,http://twitter.com/search?q=%22Prophet+Muhammad%22,,%22Prophet+Muhammad%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
24,O Allah,http://twitter.com/search?q=%22O+Allah%22,,%22O+Allah%22,21283.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
25,Tottenham,http://twitter.com/search?q=Tottenham,,Tottenham,89818.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
26,Inspire Like Arnab,http://twitter.com/search?q=%22Inspire+Like+Arnab%22,,%22Inspire+Like+Arnab%22,10132.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
27,Barca,http://twitter.com/search?q=Barca,,Barca,109925.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
28,Saha,http://twitter.com/search?q=Saha,,Saha,14233.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
29,abhishek sharma,http://twitter.com/search?q=%22abhishek+sharma%22,,%22abhishek+sharma%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
30,Takle,http://twitter.com/search?q=Takle,,Takle,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
31,Sevilla,http://twitter.com/search?q=Sevilla,,Sevilla,46063.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
32,Jose,http://twitter.com/search?q=Jose,,Jose,206312.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
33,Hanbok,http://twitter.com/search?q=Hanbok,,Hanbok,26252.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
34,Jadhav,http://twitter.com/search?q=Jadhav,,Jadhav,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
35,namjoon,http://twitter.com/search?q=namjoon,,namjoon,283077.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
36,Simeone,http://twitter.com/search?q=Simeone,,Simeone,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
37,Sehri,http://twitter.com/search?q=Sehri,,Sehri,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
38,United Nations,http://twitter.com/search?q=%22United+Nations%22,,%22United+Nations%22,12560.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
39,Legendary,http://twitter.com/search?q=Legendary,,Legendary,63481.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
40,New York,http://twitter.com/search?q=%22New+York%22,,%22New+York%22,100284.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
41,covishield,http://twitter.com/search?q=covishield,,covishield,46983.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
42,Insha Allah,http://twitter.com/search?q=%22Insha+Allah%22,,%22Insha+Allah%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
43,delhi capitals,http://twitter.com/search?q=%22delhi+capitals%22,,%22delhi+capitals%22,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
44,mRNA,http://twitter.com/search?q=mRNA,,mRNA,28201.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
45,billie,http://twitter.com/search?q=billie,,billie,33718.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
46,Covovax,http://twitter.com/search?q=Covovax,,Covovax,,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
47,Jerusalem,http://twitter.com/search?q=Jerusalem,,Jerusalem,35963.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
48,Ligue 1,http://twitter.com/search?q=%22Ligue+1%22,,%22Ligue+1%22,30435.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
49,Nomadland,http://twitter.com/search?q=Nomadland,,Nomadland,30829.0,India,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
50,#SRHvDC,http://twitter.com/search?q=%23SRHvDC,,%23SRHvDC,43919.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
51,#StayStrongIndia,http://twitter.com/search?q=%23StayStrongIndia,,%23StayStrongIndia,19269.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
52,#Oscars,http://twitter.com/search?q=%23Oscars,,%23Oscars,386667.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
53,#superover,http://twitter.com/search?q=%23superover,,%23superover,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
54,#kanewilliamson,http://twitter.com/search?q=%23kanewilliamson,,%23kanewilliamson,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
55,Bairstow,http://twitter.com/search?q=Bairstow,,Bairstow,13645.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
56,Warner,http://twitter.com/search?q=Warner,,Warner,22688.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
57,SSRians Unite To Defeat Covid,http://twitter.com/search?q=%22SSRians+Unite+To+Defeat+Covid%22,,%22SSRians+Unite+To+Defeat+Covid%22,57095.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
58,Anupam Kher,http://twitter.com/search?q=%22Anupam+Kher%22,,%22Anupam+Kher%22,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
59,atletico,http://twitter.com/search?q=atletico,,atletico,75587.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
60,Virat Singh,http://twitter.com/search?q=%22Virat+Singh%22,,%22Virat+Singh%22,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
61,Bilbao,http://twitter.com/search?q=Bilbao,,Bilbao,23698.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
62,Mr. President,http://twitter.com/search?q=%22Mr.+President%22,,%22Mr.+President%22,17014.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
63,Spurs,http://twitter.com/search?q=Spurs,,Spurs,107852.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
64,manish pandey,http://twitter.com/search?q=%22manish+pandey%22,,%22manish+pandey%22,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
65,vijay shankar,http://twitter.com/search?q=%22vijay+shankar%22,,%22vijay+shankar%22,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
66,Ashwin,http://twitter.com/search?q=Ashwin,,Ashwin,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
67,Promising Young Woman,http://twitter.com/search?q=%22Promising+Young+Woman%22,,%22Promising+Young+Woman%22,19889.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
68,May Allah,http://twitter.com/search?q=%22May+Allah%22,,%22May+Allah%22,52472.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
69,Beshak,http://twitter.com/search?q=Beshak,,Beshak,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
70,US NSA Jake Sullivan,http://twitter.com/search?q=%22US+NSA+Jake+Sullivan%22,,%22US+NSA+Jake+Sullivan%22,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
71,Samad,http://twitter.com/search?q=Samad,,Samad,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
72,Michael,http://twitter.com/search?q=Michael,,Michael,189015.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
73,Prophet Muhammad,http://twitter.com/search?q=%22Prophet+Muhammad%22,,%22Prophet+Muhammad%22,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
74,O Allah,http://twitter.com/search?q=%22O+Allah%22,,%22O+Allah%22,21267.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
75,Tottenham,http://twitter.com/search?q=Tottenham,,Tottenham,89818.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
76,Inspire Like Arnab,http://twitter.com/search?q=%22Inspire+Like+Arnab%22,,%22Inspire+Like+Arnab%22,10132.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
77,Barca,http://twitter.com/search?q=Barca,,Barca,109968.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
78,Saha,http://twitter.com/search?q=Saha,,Saha,14233.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
79,abhishek sharma,http://twitter.com/search?q=%22abhishek+sharma%22,,%22abhishek+sharma%22,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
80,Takle,http://twitter.com/search?q=Takle,,Takle,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
81,Sevilla,http://twitter.com/search?q=Sevilla,,Sevilla,46063.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
82,Jose,http://twitter.com/search?q=Jose,,Jose,206312.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
83,Hanbok,http://twitter.com/search?q=Hanbok,,Hanbok,26268.0,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
84,Jadhav,http://twitter.com/search?q=Jadhav,,Jadhav,,Mumbai,IN,2021-04-26T00:15:58Z,2021-04-13T04:51:07Z
