,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#ModirSatheBrigade,http://twitter.com/search?q=%23ModirSatheBrigade,,%23ModirSatheBrigade,491564.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
1,#mithunchakraborty,http://twitter.com/search?q=%23mithunchakraborty,,%23mithunchakraborty,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
2,#SarbaForAssam,http://twitter.com/search?q=%23SarbaForAssam,,%23SarbaForAssam,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
3,#मोदी_MSP_दो,http://twitter.com/search?q=%23%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80_MSP_%E0%A4%A6%E0%A5%8B,,%23%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80_MSP_%E0%A4%A6%E0%A5%8B,101392.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
4,#MoveWithShell,http://twitter.com/search?q=%23MoveWithShell,,%23MoveWithShell,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
5,मिथुन चक्रवर्ती,http://twitter.com/search?q=%22%E0%A4%AE%E0%A4%BF%E0%A4%A5%E0%A5%81%E0%A4%A8+%E0%A4%9A%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%80%22,,%22%E0%A4%AE%E0%A4%BF%E0%A4%A5%E0%A5%81%E0%A4%A8+%E0%A4%9A%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A5%80%22,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
6,SSRians Wishing Arnab HBD,http://twitter.com/search?q=%22SSRians+Wishing+Arnab+HBD%22,,%22SSRians+Wishing+Arnab+HBD%22,53348.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
7,Kolkata,http://twitter.com/search?q=Kolkata,,Kolkata,79523.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
8,Izzy,http://twitter.com/search?q=Izzy,,Izzy,79620.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
9,Shehnaaz Gill,http://twitter.com/search?q=%22Shehnaaz+Gill%22,,%22Shehnaaz+Gill%22,51110.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
10,Asol Poriborton,http://twitter.com/search?q=%22Asol+Poriborton%22,,%22Asol+Poriborton%22,23209.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
11,IPL 2021,http://twitter.com/search?q=%22IPL+2021%22,,%22IPL+2021%22,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
12,SHINE BRIGHT MC JIHOON,http://twitter.com/search?q=%22SHINE+BRIGHT+MC+JIHOON%22,,%22SHINE+BRIGHT+MC+JIHOON%22,288584.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
13,Happy Birthday Sir,http://twitter.com/search?q=%22Happy+Birthday+Sir%22,,%22Happy+Birthday+Sir%22,24458.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
14,Adesanya,http://twitter.com/search?q=Adesanya,,Adesanya,125323.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
15,Vlog,http://twitter.com/search?q=Vlog,,Vlog,86160.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
16,प्रथम मुख्यमंत्री,http://twitter.com/search?q=%22%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A5%E0%A4%AE+%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,,%22%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A5%E0%A4%AE+%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80%22,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
17,Amanda Nunes,http://twitter.com/search?q=%22Amanda+Nunes%22,,%22Amanda+Nunes%22,43489.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
18,mithali raj,http://twitter.com/search?q=%22mithali+raj%22,,%22mithali+raj%22,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
19,भारत रत्न,http://twitter.com/search?q=%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4+%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%22,,%22%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4+%E0%A4%B0%E0%A4%A4%E0%A5%8D%E0%A4%A8%22,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
20,रघुवीर समर्थ,http://twitter.com/search?q=%22%E0%A4%B0%E0%A4%98%E0%A5%81%E0%A4%B5%E0%A5%80%E0%A4%B0+%E0%A4%B8%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A5%22,,%22%E0%A4%B0%E0%A4%98%E0%A5%81%E0%A4%B5%E0%A5%80%E0%A4%B0+%E0%A4%B8%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A5%22,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
21,गोविंद बल्लभ पंत,http://twitter.com/search?q=%22%E0%A4%97%E0%A5%8B%E0%A4%B5%E0%A4%BF%E0%A4%82%E0%A4%A6+%E0%A4%AC%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%AD+%E0%A4%AA%E0%A4%82%E0%A4%A4%22,,%22%E0%A4%97%E0%A5%8B%E0%A4%B5%E0%A4%BF%E0%A4%82%E0%A4%A6+%E0%A4%AC%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%AD+%E0%A4%AA%E0%A4%82%E0%A4%A4%22,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
22,NEIGRIHMS,http://twitter.com/search?q=NEIGRIHMS,,NEIGRIHMS,,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
23,Khabib,http://twitter.com/search?q=Khabib,,Khabib,13569.0,India,IN,2021-03-07T08:17:29Z,2021-03-05T17:10:37Z
