,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,Jungkook,http://twitter.com/search?q=Jungkook,,Jungkook,2546400.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
1,#GoldenArtistJKDay,http://twitter.com/search?q=%23GoldenArtistJKDay,,%23GoldenArtistJKDay,500666.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
2,#LightInOurDarkJK,http://twitter.com/search?q=%23LightInOurDarkJK,,%23LightInOurDarkJK,361796.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
3,#DaleSteyn,http://twitter.com/search?q=%23DaleSteyn,,%23DaleSteyn,,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
4,#HBDBelovedYUVAN,http://twitter.com/search?q=%23HBDBelovedYUVAN,,%23HBDBelovedYUVAN,94178.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
5,#JKbirthday,http://twitter.com/search?q=%23JKbirthday,,%23JKbirthday,71625.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
6,Divine Soul Sushant,http://twitter.com/search?q=%22Divine+Soul+Sushant%22,,%22Divine+Soul+Sushant%22,67516.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
7,Mathura,http://twitter.com/search?q=Mathura,,Mathura,23886.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
8,Griezmann,http://twitter.com/search?q=Griezmann,,Griezmann,324767.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
9,HAPPY BIRTHDAY JK,http://twitter.com/search?q=%22HAPPY+BIRTHDAY+JK%22,,%22HAPPY+BIRTHDAY+JK%22,220676.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
10,Paradise,http://twitter.com/search?q=Paradise,,Paradise,719733.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
11,Ancient Pakistan,http://twitter.com/search?q=%22Ancient+Pakistan%22,,%22Ancient+Pakistan%22,14600.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
12,CBI Arrest SSR Killers,http://twitter.com/search?q=%22CBI+Arrest+SSR+Killers%22,,%22CBI+Arrest+SSR+Killers%22,106898.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
13,India's GDP,http://twitter.com/search?q=%22India%27s+GDP%22,,%22India%27s+GDP%22,14162.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
14,श्री कृष्ण,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3%22,76612.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
15,Happy Retirement,http://twitter.com/search?q=%22Happy+Retirement%22,,%22Happy+Retirement%22,,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
16,Grill Anil & Parambir 4 SSR,http://twitter.com/search?q=%22Grill+Anil+%26+Parambir+4+SSR%22,,%22Grill+Anil+%26+Parambir+4+SSR%22,113687.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
17,कन्हैया लाल,http://twitter.com/search?q=%22%E0%A4%95%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%88%E0%A4%AF%E0%A4%BE+%E0%A4%B2%E0%A4%BE%E0%A4%B2%22,,%22%E0%A4%95%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%88%E0%A4%AF%E0%A4%BE+%E0%A4%B2%E0%A4%BE%E0%A4%B2%22,15292.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
18,Saul,http://twitter.com/search?q=Saul,,Saul,246084.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
19,श्री गणेश,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6%22,,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
20,Barca,http://twitter.com/search?q=Barca,,Barca,248503.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
21,पूर्व राष्ट्रपति,http://twitter.com/search?q=%22%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5+%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%A4%E0%A4%BF%22,,%22%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5+%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%AA%E0%A4%A4%E0%A4%BF%22,22573.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
22,Hobi,http://twitter.com/search?q=Hobi,,Hobi,321107.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
23,Pied Piper,http://twitter.com/search?q=%22Pied+Piper%22,,%22Pied+Piper%22,156519.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
24,Heartbeat,http://twitter.com/search?q=Heartbeat,,Heartbeat,630106.0,India,IN,2021-09-01T00:52:07Z,2021-08-25T01:56:14Z
