,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#FIRSTCOUNTDOWN,http://twitter.com/search?q=%23FIRSTCOUNTDOWN,,%23FIRSTCOUNTDOWN,529509.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
1,#मुसलमान_पर_अत्याचार_बंद_करो,http://twitter.com/search?q=%23%E0%A4%AE%E0%A5%81%E0%A4%B8%E0%A4%B2%E0%A4%AE%E0%A4%BE%E0%A4%A8_%E0%A4%AA%E0%A4%B0_%E0%A4%85%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%9A%E0%A4%BE%E0%A4%B0_%E0%A4%AC%E0%A4%82%E0%A4%A6_%E0%A4%95%E0%A4%B0%E0%A5%8B,,%23%E0%A4%AE%E0%A5%81%E0%A4%B8%E0%A4%B2%E0%A4%AE%E0%A4%BE%E0%A4%A8_%E0%A4%AA%E0%A4%B0_%E0%A4%85%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%9A%E0%A4%BE%E0%A4%B0_%E0%A4%AC%E0%A4%82%E0%A4%A6_%E0%A4%95%E0%A4%B0%E0%A5%8B,77676.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
2,#11YearsForIHMagadheera,http://twitter.com/search?q=%2311YearsForIHMagadheera,,%2311YearsForIHMagadheera,1456993.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
3,#AmazonPrimeDay,http://twitter.com/search?q=%23AmazonPrimeDay,,%23AmazonPrimeDay,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
4,#ShameOnMumbaiPolice,http://twitter.com/search?q=%23ShameOnMumbaiPolice,,%23ShameOnMumbaiPolice,749588.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
5,FOREVER ICONIC SULTAN MIRZA,http://twitter.com/search?q=%22FOREVER+ICONIC+SULTAN+MIRZA%22,,%22FOREVER+ICONIC+SULTAN+MIRZA%22,77026.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
6,Jimenez,http://twitter.com/search?q=Jimenez,,Jimenez,17478.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
7,bighit,http://twitter.com/search?q=bighit,,bighit,512557.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
8,Ireland,http://twitter.com/search?q=Ireland,,Ireland,55113.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
9,clowns,http://twitter.com/search?q=clowns,,clowns,86401.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
10,CelebrateYaari OnRizzle,http://twitter.com/search?q=%22CelebrateYaari+OnRizzle%22,,%22CelebrateYaari+OnRizzle%22,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
11,MXTakaTak VideosBanao Fatafat,http://twitter.com/search?q=%22MXTakaTak+VideosBanao+Fatafat%22,,%22MXTakaTak+VideosBanao+Fatafat%22,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
12,Impact,http://twitter.com/search?q=Impact,,Impact,163480.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
13,Newcastle,http://twitter.com/search?q=Newcastle,,Newcastle,29931.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
14,Grameen Bank,http://twitter.com/search?q=%22Grameen+Bank%22,,%22Grameen+Bank%22,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
15,david willey,http://twitter.com/search?q=%22david+willey%22,,%22david+willey%22,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
16,prof muhammad yunus,http://twitter.com/search?q=%22prof+muhammad+yunus%22,,%22prof+muhammad+yunus%22,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
17,Hardik SatishChandra Shah,http://twitter.com/search?q=%22Hardik+SatishChandra+Shah%22,,%22Hardik+SatishChandra+Shah%22,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
18,Corona in Ayodhya,http://twitter.com/search?q=%22Corona+in+Ayodhya%22,,%22Corona+in+Ayodhya%22,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
19,#StopFaizNotYatiBaba,http://twitter.com/search?q=%23StopFaizNotYatiBaba,,%23StopFaizNotYatiBaba,31774.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
20,#SoniaGandhi,http://twitter.com/search?q=%23SoniaGandhi,,%23SoniaGandhi,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
21,#ldc_मांगे_3600,http://twitter.com/search?q=%23ldc_%E0%A4%AE%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%87_3600,,%23ldc_%E0%A4%AE%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%87_3600,604937.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
22,#educationpolicy2020,http://twitter.com/search?q=%23educationpolicy2020,,%23educationpolicy2020,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
23,#TNTJOpposesEIA2020,http://twitter.com/search?q=%23TNTJOpposesEIA2020,,%23TNTJOpposesEIA2020,10120.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
24,#HardikPandya,http://twitter.com/search?q=%23HardikPandya,,%23HardikPandya,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
25,#ENGvIRE,http://twitter.com/search?q=%23ENGvIRE,,%23ENGvIRE,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
26,#SSC_UFM_DEPRESSION,http://twitter.com/search?q=%23SSC_UFM_DEPRESSION,,%23SSC_UFM_DEPRESSION,11182.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
27,#CreditDeDoYaar,http://twitter.com/search?q=%23CreditDeDoYaar,,%23CreditDeDoYaar,,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
28,#FriendshipDay,http://twitter.com/search?q=%23FriendshipDay,,%23FriendshipDay,117252.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
29,#JaiSiyaRam,http://twitter.com/search?q=%23JaiSiyaRam,,%23JaiSiyaRam,24205.0,India,IN,2020-07-30T16:10:09Z,2020-07-30T16:05:12Z
