,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#AskKTR,http://twitter.com/search?q=%23AskKTR,,%23AskKTR,,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
1,#SlayLikeShehnaaz,http://twitter.com/search?q=%23SlayLikeShehnaaz,,%23SlayLikeShehnaaz,401788.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
2,#RozgarDo,http://twitter.com/search?q=%23RozgarDo,,%23RozgarDo,135664.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
3,#RepublicForSushant,http://twitter.com/search?q=%23RepublicForSushant,,%23RepublicForSushant,36287.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
4,#AatmaNirbharKrishi,http://twitter.com/search?q=%23AatmaNirbharKrishi,,%23AatmaNirbharKrishi,148479.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
5,PM WITH FARMERS,http://twitter.com/search?q=%22PM+WITH+FARMERS%22,,%22PM+WITH+FARMERS%22,,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
6,Ashoka,http://twitter.com/search?q=Ashoka,,Ashoka,29002.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
7,समाजवादी दिशा,http://twitter.com/search?q=%22%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%9C%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A5%80+%E0%A4%A6%E0%A4%BF%E0%A4%B6%E0%A4%BE%22,,%22%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%9C%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A5%80+%E0%A4%A6%E0%A4%BF%E0%A4%B6%E0%A4%BE%22,,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
8,Joonie,http://twitter.com/search?q=Joonie,,Joonie,33026.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
9,Eidi,http://twitter.com/search?q=Eidi,,Eidi,,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
10,#SSRKilledOn14June,http://twitter.com/search?q=%23SSRKilledOn14June,,%23SSRKilledOn14June,120038.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
11,#RealHeroArnab,http://twitter.com/search?q=%23RealHeroArnab,,%23RealHeroArnab,46717.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
12,#विश्व_आदिवासी_दिवस,http://twitter.com/search?q=%23%E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B5_%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%80_%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,,%23%E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B5_%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%80_%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8,107585.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
13,#MumbaiWalaPappu,http://twitter.com/search?q=%23MumbaiWalaPappu,,%23MumbaiWalaPappu,27563.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
14,#HBDMaheshBabu,http://twitter.com/search?q=%23HBDMaheshBabu,,%23HBDMaheshBabu,11753490.0,India,IN,2020-08-09T08:10:41Z,2020-08-09T08:07:27Z
