,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#MIvDC,http://twitter.com/search?q=%23MIvDC,,%23MIvDC,30110.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
1,#FactsOfIslam_By_SaintRampalJi,http://twitter.com/search?q=%23FactsOfIslam_By_SaintRampalJi,,%23FactsOfIslam_By_SaintRampalJi,291786.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
2,seokjin,http://twitter.com/search?q=seokjin,,seokjin,360898.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
3,#MeditateForHappyLife,http://twitter.com/search?q=%23MeditateForHappyLife,,%23MeditateForHappyLife,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
4,WE LOVE YOU LIAM,http://twitter.com/search?q=%22WE+LOVE+YOU+LIAM%22,,%22WE+LOVE+YOU+LIAM%22,95445.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
5,#Vijay,http://twitter.com/search?q=%23Vijay,,%23Vijay,12104.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
6,#AmazonSpecialsOPPOA15,http://twitter.com/search?q=%23AmazonSpecialsOPPOA15,,%23AmazonSpecialsOPPOA15,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
7,Biden - 264,http://twitter.com/search?q=%22Biden+-+264%22,,%22Biden+-+264%22,223077.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
8,Ishan,http://twitter.com/search?q=Ishan,,Ishan,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
9,Hardik Pandya,http://twitter.com/search?q=%22Hardik+Pandya%22,,%22Hardik+Pandya%22,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
10,tumeranahi on rizzleapp,http://twitter.com/search?q=%22tumeranahi+on+rizzleapp%22,,%22tumeranahi+on+rizzleapp%22,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
11,21YRS OF EVERGREEN HSSH,http://twitter.com/search?q=%2221YRS+OF+EVERGREEN+HSSH%22,,%2221YRS+OF+EVERGREEN+HSSH%22,38295.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
12,Gurgaon,http://twitter.com/search?q=Gurgaon,,Gurgaon,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
13,Noise ColorFit Smart Watch,http://twitter.com/search?q=%22Noise+ColorFit+Smart+Watch%22,,%22Noise+ColorFit+Smart+Watch%22,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
14,De Kock,http://twitter.com/search?q=%22De+Kock%22,,%22De+Kock%22,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
15,Krunal,http://twitter.com/search?q=Krunal,,Krunal,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
16,Poch,http://twitter.com/search?q=Poch,,Poch,17062.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
17,Supreme God,http://twitter.com/search?q=%22Supreme+God%22,,%22Supreme+God%22,25809.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
18,glofans quiz app,http://twitter.com/search?q=%22glofans+quiz+app%22,,%22glofans+quiz+app%22,,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
19,Qualifier 1,http://twitter.com/search?q=%22Qualifier+1%22,,%22Qualifier+1%22,11602.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
20,Trump-214,http://twitter.com/search?q=Trump-214,,Trump-214,138044.0,India,IN,2020-11-05T16:23:17Z,2020-11-04T07:16:43Z
