,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#MCIWOL,http://twitter.com/search?q=%23MCIWOL,,%23MCIWOL,23093.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
1,Mahrez,http://twitter.com/search?q=Mahrez,,Mahrez,24465.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
2,#DaechwitaNo1US,http://twitter.com/search?q=%23DaechwitaNo1US,,%23DaechwitaNo1US,61914.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
3,#wednesdaymotivation,http://twitter.com/search?q=%23wednesdaymotivation,,%23wednesdaymotivation,,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
4,SSR Child Of Mahadev,http://twitter.com/search?q=%22SSR+Child+Of+Mahadev%22,,%22SSR+Child+Of+Mahadev%22,102726.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
5,#अजय_देवगन_कायर_है,http://twitter.com/search?q=%23%E0%A4%85%E0%A4%9C%E0%A4%AF_%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%97%E0%A4%A8_%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A4%B0_%E0%A4%B9%E0%A5%88,,%23%E0%A4%85%E0%A4%9C%E0%A4%AF_%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%97%E0%A4%A8_%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A4%B0_%E0%A4%B9%E0%A5%88,38896.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
6,#HappyBirthdayShraddhaKapoor,http://twitter.com/search?q=%23HappyBirthdayShraddhaKapoor,,%23HappyBirthdayShraddhaKapoor,10091.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
7,Morata,http://twitter.com/search?q=Morata,,Morata,,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
8,श्री गणेश,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6%22,,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
9,Cancelo,http://twitter.com/search?q=Cancelo,,Cancelo,15322.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
10,NATION STANDS WITH SINGHAM,http://twitter.com/search?q=%22NATION+STANDS+WITH+SINGHAM%22,,%22NATION+STANDS+WITH+SINGHAM%22,23205.0,India,IN,2021-03-03T00:35:38Z,2021-02-12T03:36:24Z
