,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#SaturdayMotivation,http://twitter.com/search?q=%23SaturdayMotivation,,%23SaturdayMotivation,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
1,#SaturdayMorning,http://twitter.com/search?q=%23SaturdayMorning,,%23SaturdayMorning,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
2,#BoycottTandav,http://twitter.com/search?q=%23BoycottTandav,,%23BoycottTandav,21245.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
3,#SaturdayThoughts,http://twitter.com/search?q=%23SaturdayThoughts,,%23SaturdayThoughts,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
4,Harvard,http://twitter.com/search?q=Harvard,,Harvard,219996.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
5,#SaturdayVibes,http://twitter.com/search?q=%23SaturdayVibes,,%23SaturdayVibes,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
6,Momo,http://twitter.com/search?q=Momo,,Momo,183156.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
7,Paine,http://twitter.com/search?q=Paine,,Paine,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
8,Green,http://twitter.com/search?q=Green,,Green,246978.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
9,श्री राम,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,73783.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
10,Wayne Rooney,http://twitter.com/search?q=%22Wayne+Rooney%22,,%22Wayne+Rooney%22,122932.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
11,Balakot,http://twitter.com/search?q=Balakot,,Balakot,18641.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
12,Wazza,http://twitter.com/search?q=Wazza,,Wazza,25182.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
13,Shardul Thakur,http://twitter.com/search?q=%22Shardul+Thakur%22,,%22Shardul+Thakur%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
14,Khabib,http://twitter.com/search?q=Khabib,,Khabib,10817.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
15,Suprabhatam,http://twitter.com/search?q=Suprabhatam,,Suprabhatam,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
16,NASA,http://twitter.com/search?q=NASA,,NASA,87850.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
17,Journalism,http://twitter.com/search?q=Journalism,,Journalism,77537.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
18,Sorry Babu,http://twitter.com/search?q=%22Sorry+Babu%22,,%22Sorry+Babu%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
19,श्री हनुमान,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%A8%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%A8%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B9%E0%A4%A8%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%A8%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
20,rahul shivshankar,http://twitter.com/search?q=%22rahul+shivshankar%22,,%22rahul+shivshankar%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
21,Associate Professor,http://twitter.com/search?q=%22Associate+Professor%22,,%22Associate+Professor%22,22334.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
22,Ruby,http://twitter.com/search?q=Ruby,,Ruby,54442.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
23,GOLDEN EUPHORIA JK,http://twitter.com/search?q=%22GOLDEN+EUPHORIA+JK%22,,%22GOLDEN+EUPHORIA+JK%22,116877.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
24,Legend,http://twitter.com/search?q=Legend,,Legend,228571.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
25,Conor,http://twitter.com/search?q=Conor,,Conor,14274.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
26,gurpal,http://twitter.com/search?q=gurpal,,gurpal,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
27,Happy Retirement,http://twitter.com/search?q=%22Happy+Retirement%22,,%22Happy+Retirement%22,48132.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
28,Devi Theatre,http://twitter.com/search?q=%22Devi+Theatre%22,,%22Devi+Theatre%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
29,Karen,http://twitter.com/search?q=Karen,,Karen,77354.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
30,श्री महाकालेश्वर,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
31,Good Morning Sir,http://twitter.com/search?q=%22Good+Morning+Sir%22,,%22Good+Morning+Sir%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
32,sant rampal ji maharaj satsang,http://twitter.com/search?q=%22sant+rampal+ji+maharaj+satsang%22,,%22sant+rampal+ji+maharaj+satsang%22,17882.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
33,Jared,http://twitter.com/search?q=Jared,,Jared,93980.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
34,Jensen,http://twitter.com/search?q=Jensen,,Jensen,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
35,Hinduo,http://twitter.com/search?q=Hinduo,,Hinduo,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
36,Mike Ross,http://twitter.com/search?q=%22Mike+Ross%22,,%22Mike+Ross%22,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
37,ZSJL,http://twitter.com/search?q=ZSJL,,ZSJL,,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
38,Visa,http://twitter.com/search?q=Visa,,Visa,40551.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
39,Cambridge,http://twitter.com/search?q=Cambridge,,Cambridge,12654.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
40,China,http://twitter.com/search?q=China,,China,437607.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
41,Omar,http://twitter.com/search?q=Omar,,Omar,55874.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
42,Wikipedia,http://twitter.com/search?q=Wikipedia,,Wikipedia,81170.0,India,IN,2021-01-16T01:14:23Z,2020-12-28T21:35:19Z
