,name,url,promoted_content,query,tweet_volume,location,country,as_of,created_at
0,#SuspendRanbirSharmaIAS,http://twitter.com/search?q=%23SuspendRanbirSharmaIAS,,%23SuspendRanbirSharmaIAS,86421.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
1,#AskROB,http://twitter.com/search?q=%23AskROB,,%23AskROB,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
2,CBI Retrieve SSR Hard Drives,http://twitter.com/search?q=%22CBI+Retrieve+SSR+Hard+Drives%22,,%22CBI+Retrieve+SSR+Hard+Drives%22,71192.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
3,#sundayvibes,http://twitter.com/search?q=%23sundayvibes,,%23sundayvibes,19403.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
4,#ThePlaceOfDevil,http://twitter.com/search?q=%23ThePlaceOfDevil,,%23ThePlaceOfDevil,423067.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
5,#India_With_Modi,http://twitter.com/search?q=%23India_With_Modi,,%23India_With_Modi,48312.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
6,BACK TO START HITS 10M,http://twitter.com/search?q=%22BACK+TO+START+HITS+10M%22,,%22BACK+TO+START+HITS+10M%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
7,GET IT LET IT STREAM,http://twitter.com/search?q=%22GET+IT+LET+IT+STREAM%22,,%22GET+IT+LET+IT+STREAM%22,22163.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
8,Rocking Star Yash,http://twitter.com/search?q=%22Rocking+Star+Yash%22,,%22Rocking+Star+Yash%22,33359.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
9,Susan,http://twitter.com/search?q=Susan,,Susan,65465.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
10,Fav IPL Team,http://twitter.com/search?q=%22Fav+IPL+Team%22,,%22Fav+IPL+Team%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
11,Giraffe,http://twitter.com/search?q=Giraffe,,Giraffe,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
12,Lockdown in Delhi,http://twitter.com/search?q=%22Lockdown+in+Delhi%22,,%22Lockdown+in+Delhi%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
13,Fav Colour,http://twitter.com/search?q=%22Fav+Colour%22,,%22Fav+Colour%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
14,INKIGAYO,http://twitter.com/search?q=INKIGAYO,,INKIGAYO,156563.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
15,Fav Cricketer,http://twitter.com/search?q=%22Fav+Cricketer%22,,%22Fav+Cricketer%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
16,Daniel,http://twitter.com/search?q=Daniel,,Daniel,149985.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
17,Fav Actress,http://twitter.com/search?q=%22Fav+Actress%22,,%22Fav+Actress%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
18,UPSC,http://twitter.com/search?q=UPSC,,UPSC,58864.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
19,Transferred,http://twitter.com/search?q=Transferred,,Transferred,18592.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
20,Fav Actor,http://twitter.com/search?q=%22Fav+Actor%22,,%22Fav+Actor%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
21,fav food,http://twitter.com/search?q=%22fav+food%22,,%22fav+food%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
22,Fav Movie,http://twitter.com/search?q=%22Fav+Movie%22,,%22Fav+Movie%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
23,संयुक्त सचिव,http://twitter.com/search?q=%22%E0%A4%B8%E0%A4%82%E0%A4%AF%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4+%E0%A4%B8%E0%A4%9A%E0%A4%BF%E0%A4%B5%22,,%22%E0%A4%B8%E0%A4%82%E0%A4%AF%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4+%E0%A4%B8%E0%A4%9A%E0%A4%BF%E0%A4%B5%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
24,Sacked,http://twitter.com/search?q=Sacked,,Sacked,19602.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
25,Indian ARMYs,http://twitter.com/search?q=%22Indian+ARMYs%22,,%22Indian+ARMYs%22,41564.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
26,Fav Place,http://twitter.com/search?q=%22Fav+Place%22,,%22Fav+Place%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
27,Olympic,http://twitter.com/search?q=Olympic,,Olympic,17778.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
28,Fav Wrestler,http://twitter.com/search?q=%22Fav+Wrestler%22,,%22Fav+Wrestler%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
29,Kaal,http://twitter.com/search?q=Kaal,,Kaal,143271.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
30,Civil,http://twitter.com/search?q=Civil,,Civil,126653.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
31,Gaurav Kumar Singh,http://twitter.com/search?q=%22Gaurav+Kumar+Singh%22,,%22Gaurav+Kumar+Singh%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
32,Removed,http://twitter.com/search?q=Removed,,Removed,71015.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
33,Jyoti Niranjan,http://twitter.com/search?q=%22Jyoti+Niranjan%22,,%22Jyoti+Niranjan%22,29371.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
34,Spotify,http://twitter.com/search?q=Spotify,,Spotify,2632614.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
35,Doritos,http://twitter.com/search?q=Doritos,,Doritos,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
36,Sant Rampal Ji Maharaj,http://twitter.com/search?q=%22Sant+Rampal+Ji+Maharaj%22,,%22Sant+Rampal+Ji+Maharaj%22,92433.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
37,Public Servants,http://twitter.com/search?q=%22Public+Servants%22,,%22Public+Servants%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
38,Kshar Purush,http://twitter.com/search?q=%22Kshar+Purush%22,,%22Kshar+Purush%22,25791.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
39,ज्योति निरंजन,http://twitter.com/search?q=%22%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A5%8B%E0%A4%A4%E0%A4%BF+%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A4%82%E0%A4%9C%E0%A4%A8%22,,%22%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A5%8B%E0%A4%A4%E0%A4%BF+%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A4%82%E0%A4%9C%E0%A4%A8%22,55358.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
40,Suspension,http://twitter.com/search?q=Suspension,,Suspension,38337.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
41,The IAS,http://twitter.com/search?q=%22The+IAS%22,,%22The+IAS%22,49537.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
42,Fav Md,http://twitter.com/search?q=%22Fav+Md%22,,%22Fav+Md%22,,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
43,Satlok,http://twitter.com/search?q=Satlok,,Satlok,115799.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
44,Brahm,http://twitter.com/search?q=Brahm,,Brahm,48445.0,India,IN,2021-05-23T08:19:21Z,2021-05-22T15:41:26Z
